customer_id,Sub_flag,subscription,Recency_flag,Refreq,points
10671584,2,0,4,0,4
10676960,2,0,5,5,15
10677856,2,0,5,4,12
10686928,2,0,5,0,3
10693760,2,0,4,3,4
10707088,2,0,3,0,6
10716048,2,0,4,5,17
10717280,2,0,5,5,6
10729936,2,0,5,0,4
10737776,2,0,4,5,15
10740464,2,0,4,3,11
10748304,2,0,1,4,6
10749424,2,0,5,4,7
10759728,2,0,5,4,12
10760512,2,0,4,5,14
10762416,2,0,5,5,13
10770368,2,0,4,5,20
10774176,2,0,5,4,5
10776640,2,0,4,5,8
10787392,2,0,4,5,9
10787616,2,0,4,0,2
10793440,2,0,5,5,21
10820880,2,0,5,0,1
10829168,2,0,4,5,17
10830848,2,0,4,5,11
10835440,2,0,5,0,2
10835776,2,0,5,0,5
10840368,2,0,4,3,9
10841040,2,0,4,4,5
10848768,2,0,4,0,2
10862320,2,0,4,0,6
10869600,2,0,4,0,2
10884496,2,0,5,5,30
10894464,2,0,5,0,10
10896928,2,0,5,0,6
10897488,2,0,4,5,9
10902192,2,0,5,5,15
10903872,2,0,5,5,13
10914960,2,0,5,2,17
10916416,2,0,2,0,6
10916976,2,0,2,5,15
10919888,2,0,5,4,8
10921456,2,0,4,0,1
10938592,2,0,5,0,3
10944752,2,0,4,5,9
10951584,2,0,5,0,4
10953040,2,0,5,5,11
10958752,2,0,5,5,9
10966032,2,0,4,0,2
10968832,2,0,4,4,10
10971632,2,0,2,5,7
10972304,2,0,5,0,2
10975216,2,0,5,0,3
10978128,2,0,5,5,7
10998512,2,0,4,0,4
11016096,2,0,4,5,15
11019120,2,0,4,0,5
11023600,2,0,5,0,1
11024832,2,0,5,0,3
11028192,2,0,5,0,6
11028864,2,0,5,5,17
11039392,2,0,5,5,25
11046448,2,0,5,0,5
11048800,2,0,5,4,10
11049808,2,0,5,0,2
11058208,2,0,5,0,8
11062576,2,0,3,5,7
11063584,2,0,4,0,1
11075904,2,0,4,5,9
11101776,2,0,5,0,10
11106032,2,0,4,4,8
11106480,2,0,4,4,8
11122944,2,0,5,4,6
11127312,2,0,4,4,14
11128656,2,0,5,0,6
11160240,2,0,5,0,10
11162928,2,0,5,5,15
11204480,2,0,5,0,1
11207952,2,0,3,5,8
11215568,2,0,5,0,2
11223296,2,0,5,0,1
11242560,2,0,4,0,1
11253424,2,0,4,0,4
11254768,2,0,4,5,11
11256672,2,0,5,0,10
11265184,2,0,5,5,6
11269440,2,0,3,5,9
11276944,2,0,4,5,11
11278064,2,0,5,0,4
11293072,2,0,5,0,4
11300352,2,0,5,4,8
11301920,2,0,4,0,3
11303040,2,0,4,2,4
11305392,2,0,3,3,9
11307072,2,0,5,0,4
11307856,2,0,5,0,5
11315584,2,0,2,4,6
11320960,2,0,5,0,2
11322528,2,0,5,4,8
11334064,2,0,4,5,6
11334848,2,0,5,5,20
11337984,2,0,5,5,11
11340112,2,0,5,0,2
11346272,2,0,1,0,1
11366096,2,0,5,0,2
11369232,2,0,4,4,8
11393200,2,0,5,4,6
11393872,2,0,5,0,2
11413136,2,0,4,5,9
11413360,2,0,5,0,5
11421312,2,0,5,4,6
11422208,2,0,4,4,12
11423776,2,0,4,0,5
11429712,2,0,5,5,7
11432064,2,0,5,0,8
11433744,2,0,5,0,10
11440016,2,0,2,5,11
11440576,2,0,5,4,14
11443152,2,0,5,0,2
11446848,2,0,4,4,16
11450432,2,0,5,0,2
11454016,2,0,5,0,4
11454912,2,0,5,4,8
11462192,2,0,2,4,7
11466000,2,0,5,5,25
11470816,2,0,5,5,11
11482576,2,0,5,0,2
11485152,2,0,4,0,6
11487280,2,0,5,4,6
11489072,2,0,4,4,16
11489632,2,0,3,3,11
11492320,2,0,5,5,7
11499600,2,0,5,5,30
11502176,2,0,5,0,10
11508000,2,0,4,0,8
11513712,2,0,4,0,1
11514272,2,0,5,0,4
11516624,2,0,5,4,6
11522336,2,0,5,4,5
11538352,2,0,5,5,9
11546640,2,0,4,0,12
11548768,2,0,5,5,11
11549440,2,0,5,5,6
11550896,2,0,3,5,30
11553696,2,0,4,0,2
11568928,2,0,5,0,1
11569824,2,0,5,5,13
11576880,2,0,5,0,2
11589200,2,0,5,4,7
11594576,2,0,5,0,2
11596928,2,0,4,0,10
11616528,2,0,5,5,15
11624480,2,0,4,0,2
11636128,2,0,5,0,1
11637248,2,0,4,0,10
11645984,2,0,5,5,9
11647328,2,0,4,0,4
11649120,2,0,4,0,5
11650688,2,0,4,4,8
11660992,2,0,5,0,4
11674432,2,0,4,5,30
11681488,2,0,5,0,1
11685744,2,0,5,5,13
11706576,2,0,4,5,13
11708592,2,0,5,5,11
11709600,2,0,4,4,6
11715424,2,0,4,0,5
11717440,2,0,4,5,13
11723936,2,0,5,0,8
11724384,2,0,5,0,3
11725840,2,0,4,0,3
11733344,2,0,5,0,4
11751488,2,0,5,5,9
11759216,2,0,4,0,6
11759552,2,0,4,5,13
11762352,2,0,4,5,6
11780944,2,0,5,0,4
11785088,2,0,4,0,2
11786992,2,0,5,4,5
11788672,2,0,5,0,4
11790688,2,0,5,5,20
11806816,2,0,5,5,7
11812080,2,0,3,5,11
11815328,2,0,5,0,2
11820816,2,0,5,4,5
11827760,2,0,5,5,15
11834368,2,0,4,4,7
11835712,2,0,4,0,1
11836832,2,0,5,2,17
11840192,2,0,4,4,20
11841984,2,0,4,0,6
11842768,2,0,3,4,10
11848480,2,0,5,0,8
11858448,2,0,5,0,2
11861024,2,0,4,5,11
11864608,2,0,4,5,25
11872784,2,0,5,0,5
11880064,2,0,5,0,9
11884432,2,0,4,5,11
11885328,2,0,5,0,4
11911648,2,0,3,0,2
11925984,2,0,3,5,13
11926096,2,0,4,5,20
11932704,2,0,4,0,25
11939760,2,0,5,0,8
11956784,2,0,5,0,2
11976048,2,0,5,1,9
11979296,2,0,5,3,4
11997888,2,0,5,5,7
12016032,2,0,5,0,2
12029808,2,0,4,5,13
12050528,2,0,5,4,9
12052208,2,0,4,5,11
12068112,2,0,4,5,17
12070912,2,0,5,0,4
12072032,2,0,5,5,11
12073488,2,0,4,4,6
12076288,2,0,5,0,4
12077968,2,0,4,0,9
12092640,2,0,4,0,2
12096000,2,0,2,5,15
12112912,2,0,5,0,2
12122544,2,0,2,5,13
12122992,2,0,5,4,10
12127360,2,0,4,4,7
12130384,2,0,4,0,2
12131392,2,0,5,5,8
12132848,2,0,5,5,7
12136208,2,0,5,0,4
12137328,2,0,5,5,20
12158160,2,0,5,0,1
12159168,2,0,5,0,8
12171152,2,0,5,5,20
12177648,2,0,5,0,2
12179104,2,0,4,4,14
12186272,2,0,5,4,6
12191984,2,0,4,5,10
12194784,2,0,4,0,6
12195568,2,0,5,4,5
12204528,2,0,5,0,12
12220880,2,0,5,0,2
12224576,2,0,5,5,20
12228608,2,0,4,5,11
12237568,2,0,5,4,6
12240032,2,0,4,0,8
12240704,2,0,5,0,6
12264112,2,0,4,4,7
12269600,2,0,4,5,8
12273072,2,0,5,4,5
12274192,2,0,5,0,4
12281584,2,0,5,5,9
12288976,2,0,5,4,8
12307568,2,0,5,0,2
12315408,2,0,4,0,8
12327840,2,0,5,0,1
12330416,2,0,4,0,1
12335792,2,0,4,5,8
12336128,2,0,3,4,8
12340944,2,0,5,5,13
12342400,2,0,5,3,6
12359536,2,0,5,0,1
12366816,2,0,5,0,5
12372864,2,0,4,2,6
12373984,2,0,5,5,8
12374320,2,0,5,4,5
12379024,2,0,1,0,4
12389664,2,0,5,4,6
12390672,2,0,5,0,8
12396832,2,0,5,0,8
12407584,2,0,5,5,15
12429200,2,0,5,0,2
12433232,2,0,5,5,13
12448016,2,0,4,5,7
12456640,2,0,4,0,4
12457312,2,0,5,5,8
12463920,2,0,3,5,15
12479936,2,0,5,5,20
12499200,2,0,5,0,4
12508384,2,0,5,0,2
12517008,2,0,5,5,6
12547584,2,0,5,2,3
12548256,2,0,4,0,4
12550720,2,0,5,5,30
12568640,2,0,5,0,1
12576256,2,0,4,4,19
12578720,2,0,5,4,6
12578832,2,0,4,5,11
12584880,2,0,4,0,8
12616016,2,0,5,0,10
12626208,2,0,5,0,2
12642448,2,0,5,4,6
12650960,2,0,4,3,4
12666752,2,0,5,0,6
12672128,2,0,4,0,1
12677504,2,0,5,5,17
12678512,2,0,5,5,7
12685008,2,0,4,5,20
12711216,2,0,4,0,1
12718832,2,0,5,0,1
12727680,2,0,4,5,8
12733168,2,0,5,0,3
12738656,2,0,4,0,10
12742016,2,0,5,5,15
12750976,2,0,5,0,6
12752656,2,0,5,5,9
12755792,2,0,3,0,5
12767216,2,0,2,0,5
12773712,2,0,5,0,6
12780320,2,0,5,4,8
12781216,2,0,5,0,4
12783568,2,0,4,5,10
12785584,2,0,4,4,6
12793760,2,0,5,0,2
12798464,2,0,5,4,6
12809104,2,0,5,1,2
12810112,2,0,4,0,4
12825008,2,0,5,0,2
12825568,2,0,5,5,6
12828032,2,0,4,0,1
12854576,2,0,2,0,5
12858832,2,0,5,0,1
12865328,2,0,4,0,4
12878656,2,0,5,5,8
12881568,2,0,5,0,8
12886048,2,0,5,0,15
12892656,2,0,5,0,1
12895008,2,0,4,4,7
12906544,2,0,5,0,6
12912816,2,0,5,4,7
12919984,2,0,4,4,8
12922224,2,0,5,0,5
12923120,2,0,5,0,4
12940592,2,0,5,0,3
12948432,2,0,4,0,8
12954144,2,0,5,4,12
12954928,2,0,5,0,1
12958288,2,0,5,5,25
12984272,2,0,5,5,17
12992784,2,0,5,5,7
12996032,2,0,4,4,12
13000400,2,0,5,5,15
13010144,2,0,5,0,10
13010928,2,0,5,5,13
13012608,2,0,5,5,20
13033216,2,0,5,0,1
13036016,2,0,5,0,6
13037360,2,0,5,4,10
13039376,2,0,5,2,8
13041616,2,0,2,5,9
13047888,2,0,5,0,1
13054048,2,0,5,4,10
13058192,2,0,4,4,6
13061776,2,0,5,5,15
13070176,2,0,4,0,2
13076896,2,0,5,0,3
13077120,2,0,4,0,2
13086304,2,0,5,0,8
13087648,2,0,4,5,7
13090896,2,0,4,0,4
13092688,2,0,5,0,4
13093808,2,0,5,0,1
13097280,2,0,1,5,7
13101984,2,0,5,3,5
13106240,2,0,4,5,15
13112736,2,0,5,4,12
13125728,2,0,5,0,3
13128080,2,0,5,0,6
13132448,2,0,5,4,7
13137936,2,0,4,0,1
13145888,2,0,5,0,6
13166048,2,0,5,0,6
13178592,2,0,4,0,6
13181616,2,0,5,0,4
13188224,2,0,5,0,1
13189008,2,0,4,0,1
13189680,2,0,5,0,2
13198528,2,0,5,5,9
13200544,2,0,5,5,25
13210848,2,0,5,5,11
13232464,2,0,5,5,9
13239184,2,0,4,4,12
13249488,2,0,5,0,4
13270992,2,0,5,5,13
13279280,2,0,5,4,6
13284208,2,0,5,0,5
13284432,2,0,5,0,6
13286112,2,0,5,5,9
13288016,2,0,5,0,4
13328448,2,0,4,0,10
13328560,2,0,5,4,6
13329232,2,0,5,0,2
13329344,2,0,3,0,1
13350736,2,0,5,0,1
13352304,2,0,4,4,8
13363056,2,0,5,0,5
13365744,2,0,1,0,2
13390048,2,0,4,0,1
13399568,2,0,5,5,15
13400128,2,0,5,4,12
13403264,2,0,5,0,3
13414016,2,0,3,0,2
13414352,2,0,4,0,10
13419056,2,0,4,4,5
13427568,2,0,4,5,15
13437536,2,0,3,4,13
13440560,2,0,5,4,8
13457472,2,0,5,0,2
13458704,2,0,5,5,11
13465984,2,0,4,4,14
13469008,2,0,4,5,6
13475168,2,0,5,0,4
13477744,2,0,5,0,10
13486256,2,0,5,0,3
13518624,2,0,5,4,12
13523216,2,0,4,5,7
13524224,2,0,5,0,6
13558720,2,0,5,4,14
13560400,2,0,5,0,1
13570368,2,0,5,4,12
13585040,2,0,5,0,1
13597360,2,0,4,5,11
13609232,2,0,4,4,6
13617072,2,0,5,0,1
13620880,2,0,4,0,8
13621328,2,0,4,4,6
13627152,2,0,4,0,4
13630176,2,0,5,3,13
13649328,2,0,5,0,8
13660752,2,0,4,4,14
13684720,2,0,5,5,15
13692000,2,0,5,4,5
13698048,2,0,5,5,17
13708688,2,0,5,0,10
13739376,2,0,5,0,10
13742848,2,0,1,4,8
13743072,2,0,5,5,7
13748560,2,0,5,4,6
13749120,2,0,5,4,5
13750352,2,0,5,0,6
13767376,2,0,5,5,9
13773088,2,0,4,0,5
13773312,2,0,4,0,1
13783952,2,0,4,0,10
13784288,2,0,5,0,3
13796720,2,0,5,5,17
13849136,2,0,5,3,4
13860224,2,0,4,4,6
13873104,2,0,5,0,8
13881616,2,0,3,5,9
13885312,2,0,5,0,4
13886432,2,0,4,5,13
13894272,2,0,5,4,6
13904464,2,0,4,5,7
13904800,2,0,5,5,11
13905136,2,0,5,5,13
13905584,2,0,4,0,4
13906032,2,0,3,5,13
13922384,2,0,5,4,5
13923056,2,0,4,5,9
13929776,2,0,4,5,11
13933696,2,0,5,5,7
13935936,2,0,5,5,7
13945008,2,0,4,0,2
13967744,2,0,5,4,7
13987232,2,0,4,0,4
13988352,2,0,5,5,20
13996304,2,0,4,4,7
14003584,2,0,5,0,5
14013776,2,0,4,0,1
14016688,2,0,5,4,10
14021056,2,0,4,0,5
14023632,2,0,5,0,4
14027328,2,0,5,5,20
14042672,2,0,5,0,1
14047040,2,0,5,0,1
14062608,2,0,3,5,15
14067536,2,0,4,5,7
14071232,2,0,5,0,15
14077168,2,0,4,0,4
14103936,2,0,4,0,2
14109088,2,0,5,0,5
14114688,2,0,5,5,20
14127568,2,0,4,5,7
14133168,2,0,5,5,15
14134848,2,0,4,5,20
14149296,2,0,5,5,8
14149856,2,0,5,0,2
14153776,2,0,4,0,3
14162288,2,0,4,0,1
14164192,2,0,5,0,1
14167440,2,0,5,5,8
14173712,2,0,5,4,8
14179984,2,0,4,5,15
14189280,2,0,4,2,5
14199920,2,0,4,5,13
14206528,2,0,5,5,11
14208656,2,0,5,0,4
14220976,2,0,4,0,3
14226128,2,0,5,0,2
14265440,2,0,5,0,6
14274288,2,0,4,4,12
14279104,2,0,4,4,8
14291536,2,0,4,4,16
14294000,2,0,4,5,14
14296576,2,0,5,4,7
14303184,2,0,5,5,8
14304528,2,0,4,4,13
14335664,2,0,5,4,14
14338240,2,0,4,0,8
14343392,2,0,4,5,10
14347088,2,0,5,0,2
14348768,2,0,4,4,14
14353696,2,0,5,4,6
14362992,2,0,5,0,2
14364672,2,0,3,5,17
14365232,2,0,5,0,4
14373408,2,0,4,5,13
14374416,2,0,5,0,3
14376432,2,0,4,0,3
14394352,2,0,5,4,9
14413728,2,0,5,0,2
14414624,2,0,5,0,15
14416192,2,0,5,0,3
14416640,2,0,4,5,6
14417536,2,0,4,5,9
14418432,2,0,4,0,6
14427616,2,0,5,0,2
14431648,2,0,4,4,8
14444976,2,0,4,5,7
14446656,2,0,5,0,6
14446992,2,0,5,0,4
14450912,2,0,5,0,2
14452480,2,0,4,4,10
14454048,2,0,5,4,6
14454272,2,0,5,5,15
14457072,2,0,5,0,2
14463568,2,0,5,0,1
14463680,2,0,4,0,8
14468832,2,0,5,5,7
14474432,2,0,5,5,9
14476448,2,0,4,4,6
14487760,2,0,5,5,14
14494592,2,0,5,0,2
14496048,2,0,5,5,15
14499296,2,0,4,5,13
14499968,2,0,5,5,15
14505008,2,0,5,0,3
14509600,2,0,5,5,15
14511504,2,0,5,1,13
14515648,2,0,5,5,13
14521024,2,0,5,5,13
14526288,2,0,5,0,4
14528752,2,0,5,5,25
14529536,2,0,4,0,2
14530208,2,0,5,5,11
14531440,2,0,5,3,11
14550816,2,0,5,4,10
14558208,2,0,4,4,6
14565600,2,0,5,0,12
14574896,2,0,5,0,4
14578816,2,0,4,5,7
14582176,2,0,5,5,13
14595280,2,0,5,0,5
14599088,2,0,4,4,7
14605024,2,0,5,4,6
14609504,2,0,4,0,2
14624176,2,0,4,0,4
14628656,2,0,1,5,25
14630336,2,0,5,0,8
14642656,2,0,3,0,5
14644560,2,0,5,0,1
14653856,2,0,5,0,4
14655312,2,0,5,0,4
14668752,2,0,4,0,3
14679840,2,0,4,5,13
14695520,2,0,5,4,10
14695632,2,0,5,0,5
14700336,2,0,4,5,7
14701680,2,0,2,5,13
14715792,2,0,5,5,7
14723408,2,0,5,4,6
14751856,2,0,5,5,20
14756112,2,0,5,0,12
14757232,2,0,4,5,20
14762048,2,0,5,0,4
14765296,2,0,5,5,25
14774816,2,0,5,1,3
14776048,2,0,5,5,9
14776720,2,0,4,0,5
14777840,2,0,5,5,7
14778960,2,0,5,3,4
14783104,2,0,4,1,2
14788480,2,0,5,5,13
14793968,2,0,4,4,10
14795984,2,0,5,4,6
14798336,2,0,5,4,6
14802480,2,0,4,4,10
14808864,2,0,4,0,3
14813120,2,0,5,0,3
14836080,2,0,5,5,6
14847392,2,0,5,0,1
14857696,2,0,5,1,2
14879312,2,0,5,0,6
14879648,2,0,5,5,20
14884576,2,0,5,5,10
14885584,2,0,4,4,14
14904512,2,0,5,5,13
14909552,2,0,5,5,8
14917056,2,0,4,0,2
14920304,2,0,4,1,11
14923664,2,0,1,5,11
14940912,2,0,5,5,9
14944944,2,0,2,5,30
14946176,2,0,5,0,3
14955808,2,0,4,4,7
14959616,2,0,5,0,3
14966560,2,0,5,4,6
14968352,2,0,5,0,10
14969696,2,0,5,0,12
14986384,2,0,5,4,8
14991312,2,0,5,0,1
14995904,2,0,5,4,19
15002736,2,0,5,2,6
15008672,2,0,5,5,13
15014720,2,0,5,5,13
15024128,2,0,4,5,11
15025696,2,0,5,5,9
15041040,2,0,5,0,4
15054704,2,0,5,5,21
15108688,2,0,4,0,4
15112720,2,0,5,0,9
15119440,2,0,5,0,2
15121456,2,0,5,5,7
15122688,2,0,5,5,6
15128848,2,0,5,5,8
15129408,2,0,4,0,15
15134224,2,0,4,4,7
15135680,2,0,4,5,15
15136240,2,0,5,5,13
15139488,2,0,5,0,8
15143184,2,0,5,4,10
15162896,2,0,5,4,8
15170512,2,0,5,4,9
15172640,2,0,5,5,7
15176336,2,0,5,4,7
15189328,2,0,3,5,15
15191232,2,0,4,0,1
15192464,2,0,5,0,4
15223712,2,0,4,0,3
15224272,2,0,4,0,6
15243088,2,0,4,5,20
15243200,2,0,5,0,4
15246896,2,0,4,4,10
15251712,2,0,5,0,12
15252384,2,0,4,0,1
15255408,2,0,4,0,4
15255856,2,0,4,4,10
15256528,2,0,5,5,17
15271200,2,0,5,0,20
15294384,2,0,3,0,4
15294608,2,0,4,5,11
15295616,2,0,5,0,2
15306704,2,0,4,5,9
15307264,2,0,4,4,10
15308496,2,0,4,4,12
15327872,2,0,5,4,12
15354080,2,0,4,4,10
15365168,2,0,5,0,3
15380176,2,0,4,5,7
15386336,2,0,5,0,8
15396752,2,0,4,5,9
15398656,2,0,4,0,3
15398880,2,0,4,5,7
15403920,2,0,4,3,11
15408064,2,0,5,4,5
15411760,2,0,4,5,21
15413888,2,0,5,4,12
15418480,2,0,4,5,17
15421952,2,0,5,0,6
15435504,2,0,5,4,7
15449616,2,0,4,0,6
15458352,2,0,5,5,20
15461376,2,0,4,0,10
15465856,2,0,5,5,13
15466304,2,0,5,5,11
15506624,2,0,5,4,6
15516144,2,0,5,0,5
15517712,2,0,5,5,14
15526112,2,0,4,5,14
15527120,2,0,5,5,20
15529472,2,0,4,5,9
15534176,2,0,5,4,29
15543920,2,0,5,5,20
15570016,2,0,4,4,12
15572816,2,0,4,5,15
15578864,2,0,5,4,5
15581776,2,0,5,5,8
15583344,2,0,5,0,2
15598352,2,0,5,4,6
15616384,2,0,4,0,2
15619408,2,0,5,0,1
15620080,2,0,5,0,2
15628368,2,0,4,4,12
15629488,2,0,4,0,4
15642592,2,0,5,0,1
15656704,2,0,5,0,4
15671376,2,0,5,5,8
15687952,2,0,4,0,20
15694896,2,0,5,0,2
15696464,2,0,5,0,6
15708784,2,0,5,0,8
15709568,2,0,4,4,8
15719536,2,0,5,4,14
15725360,2,0,4,5,9
15736784,2,0,5,0,1
15749776,2,0,5,0,4
15750448,2,0,1,5,13
15753584,2,0,4,0,4
15784160,2,0,3,0,3
15786288,2,0,5,3,4
15791216,2,0,4,0,4
15802752,2,0,5,0,3
15804656,2,0,5,4,5
15804768,2,0,5,5,11
15808800,2,0,4,3,4
15810256,2,0,5,5,6
15810480,2,0,5,0,1
15818096,2,0,5,5,9
15847776,2,0,4,0,2
15854160,2,0,4,5,6
15854384,2,0,4,0,2
15869840,2,0,5,0,9
15889776,2,0,5,4,8
15891904,2,0,5,4,12
15905904,2,0,1,5,11
15907920,2,0,5,5,15
15918672,2,0,5,0,3
15918896,2,0,5,5,15
15919120,2,0,4,5,7
15921584,2,0,3,5,25
15930096,2,0,4,0,2
15939280,2,0,5,0,8
15939616,2,0,5,0,1
15955184,2,0,1,5,25
15960448,2,0,5,5,25
15985312,2,0,5,0,8
16000096,2,0,2,0,2
16030336,2,0,3,5,15
16031456,2,0,4,0,8
16039072,2,0,4,5,17
16041088,2,0,5,0,15
16051280,2,0,5,4,6
16055424,2,0,5,4,7
16059792,2,0,5,4,9
16073344,2,0,4,0,6
16082304,2,0,4,4,8
16111424,2,0,4,0,3
16116912,2,0,4,5,17
16128224,2,0,5,0,1
16132704,2,0,5,0,3
16132816,2,0,4,0,4
16166528,2,0,4,5,13
16183888,2,0,5,4,9
16192400,2,0,4,0,8
16193856,2,0,5,0,2
16195424,2,0,5,0,6
16198112,2,0,5,5,13
16208640,2,0,5,4,5
16210656,2,0,5,4,10
16225328,2,0,4,5,13
16226224,2,0,4,0,8
16231264,2,0,4,5,9
16232496,2,0,4,0,2
16246944,2,0,5,0,6
16254784,2,0,5,0,8
16298576,2,0,5,0,20
16313584,2,0,5,0,3
16330496,2,0,5,5,25
16335536,2,0,4,0,5
16345056,2,0,4,0,1
16347184,2,0,5,0,4
16355024,2,0,3,0,2
16360848,2,0,5,5,8
16366784,2,0,5,0,3
16368016,2,0,5,4,8
16369696,2,0,5,5,11
16389520,2,0,4,4,5
16401952,2,0,5,4,5
16409120,2,0,5,0,1
16425024,2,0,5,0,3
16440256,2,0,5,5,15
16442160,2,0,4,0,4
16447424,2,0,4,5,13
16452688,2,0,5,5,14
16455376,2,0,5,5,13
16461872,2,0,5,0,1
16465568,2,0,5,4,14
16480128,2,0,5,4,6
16484496,2,0,4,5,8
16490880,2,0,4,4,10
16496368,2,0,5,0,2
16505888,2,0,4,0,10
16565472,2,0,5,0,3
16571632,2,0,5,4,19
16582160,2,0,5,4,7
16599184,2,0,4,4,10
16636032,2,0,4,0,1
16642640,2,0,5,4,7
16655632,2,0,5,0,12
16657200,2,0,5,4,6
16669968,2,0,5,3,15
16670640,2,0,5,0,2
16684640,2,0,5,4,5
16684864,2,0,4,0,8
16694832,2,0,1,4,6
16719584,2,0,5,5,20
16726192,2,0,5,4,8
16742544,2,0,5,0,5
16746352,2,0,5,0,8
16758672,2,0,4,4,6
16761920,2,0,4,5,9
16765504,2,0,4,0,4
16769088,2,0,5,5,7
16769424,2,0,5,4,9
16779168,2,0,5,5,11
16798096,2,0,5,5,6
16835952,2,0,5,0,4
16846480,2,0,3,1,7
16865744,2,0,5,2,11
16870896,2,0,4,4,5
16884784,2,0,5,5,8
16887136,2,0,4,5,20
16902480,2,0,4,0,2
16914688,2,0,5,5,15
16920960,2,0,5,5,17
16922304,2,0,2,5,13
16924768,2,0,5,0,12
16926896,2,0,5,5,11
16944368,2,0,5,5,10
16952768,2,0,1,5,13
16956688,2,0,4,0,9
16964528,2,0,5,5,13
16973600,2,0,4,5,17
16979872,2,0,5,0,1
16994992,2,0,4,5,11
17005296,2,0,5,0,4
17017728,2,0,5,4,12
17030944,2,0,5,4,8
17035760,2,0,5,5,13
17039008,2,0,5,1,9
17044160,2,0,5,4,5
17053008,2,0,5,0,2
17060736,2,0,1,5,15
17065216,2,0,5,0,4
17073952,2,0,5,0,10
17075296,2,0,4,0,2
17079664,2,0,5,5,9
17086384,2,0,5,4,5
17118864,2,0,5,4,10
17141152,2,0,5,4,5
17163888,2,0,5,4,8
17174976,2,0,5,4,5
17182480,2,0,5,4,16
17184608,2,0,5,3,4
17187856,2,0,5,0,8
17206784,2,0,5,0,4
17213616,2,0,5,0,4
17227280,2,0,4,4,5
17228288,2,0,5,4,8
17231088,2,0,5,0,1
17232320,2,0,4,5,8
17255504,2,0,5,0,5
17264464,2,0,5,4,6
17266368,2,0,5,0,2
17335360,2,0,5,4,7
17350032,2,0,5,0,2
17366160,2,0,5,5,11
17366832,2,0,5,0,2
17375008,2,0,5,0,1
17396624,2,0,5,0,8
17397632,2,0,4,4,14
17416112,2,0,4,0,4
17417120,2,0,5,2,10
17418128,2,0,5,5,11
17418576,2,0,5,0,2
17423728,2,0,5,0,4
17438288,2,0,4,4,13
17441760,2,0,5,0,5
17445904,2,0,5,4,9
17455760,2,0,5,5,13
17464608,2,0,4,0,1
17469648,2,0,5,0,3
17470320,2,0,5,5,7
17472112,2,0,5,4,6
17478048,2,0,4,5,17
17493056,2,0,5,5,9
17493728,2,0,3,0,8
17523184,2,0,5,4,29
17526432,2,0,5,0,4
17534160,2,0,5,5,9
17539200,2,0,4,0,2
17548048,2,0,5,5,11
17556784,2,0,5,4,12
17558576,2,0,5,0,12
17566192,2,0,5,4,7
17568656,2,0,5,5,15
17570784,2,0,4,4,6
17578176,2,0,5,5,17
17585792,2,0,5,0,5
17624208,2,0,5,0,3
17644592,2,0,5,0,2
17653664,2,0,5,0,3
17654784,2,0,4,4,10
17656912,2,0,4,0,2
17668224,2,0,4,0,3
17672480,2,0,4,0,1
17692528,2,0,5,0,6
17693424,2,0,5,0,15
17694096,2,0,4,0,10
17694320,2,0,5,4,14
17694768,2,0,4,4,12
17698912,2,0,2,3,15
17722096,2,0,5,2,4
17726016,2,0,5,4,6
17729376,2,0,5,0,3
17740240,2,0,5,0,10
17747520,2,0,5,0,3
17765776,2,0,4,4,8
17768128,2,0,5,4,10
17772720,2,0,4,5,7
17774736,2,0,5,0,4
17784256,2,0,4,5,13
17790976,2,0,3,0,1
17797696,2,0,4,0,2
17798032,2,0,4,4,10
17822000,2,0,4,0,2
17827488,2,0,5,5,20
17830624,2,0,4,4,10
17847312,2,0,4,0,10
17907680,2,0,5,4,8
17908352,2,0,4,5,9
17916304,2,0,5,0,1
17924032,2,0,5,0,1
17926496,2,0,4,0,2
17927280,2,0,5,0,6
17929856,2,0,5,0,8
17931872,2,0,5,0,1
17934336,2,0,5,0,3
17940720,2,0,5,0,1
17953824,2,0,5,5,15
17957072,2,0,4,5,7
17979584,2,0,5,0,2
17983616,2,0,4,0,6
17984064,2,0,5,0,2
17990896,2,0,4,5,7
18008704,2,0,5,0,2
18009152,2,0,5,4,10
18009488,2,0,4,4,7
18012064,2,0,5,0,4
18012848,2,0,5,0,2
18015536,2,0,4,4,6
18016320,2,0,5,0,12
18038272,2,0,5,4,10
18049248,2,0,4,4,8
18069072,2,0,5,0,2
18077360,2,0,5,0,12
18099536,2,0,4,0,1
18114992,2,0,5,0,4
18129888,2,0,4,0,1
18135488,2,0,3,0,10
18147920,2,0,5,4,8
18154864,2,0,5,5,13
18166400,2,0,4,0,6
18179056,2,0,5,0,1
18190928,2,0,5,5,9
18191152,2,0,4,0,2
18200224,2,0,3,4,6
18204928,2,0,4,4,6
18223744,2,0,5,0,1
18229344,2,0,5,4,10
18234832,2,0,5,0,2
18255776,2,0,5,0,1
18263280,2,0,5,0,1
18280304,2,0,4,5,9
18306064,2,0,4,5,13
18311216,2,0,5,3,8
18311664,2,0,5,4,5
18315808,2,0,5,5,8
18332832,2,0,4,0,10
18338096,2,0,5,0,4
18339328,2,0,5,4,10
18340672,2,0,5,0,2
18340784,2,0,5,3,13
18353440,2,0,4,5,6
18369120,2,0,4,0,10
18373152,2,0,5,4,12
18385024,2,0,4,0,15
