,index,product_id,category_id,subcategory_id,manufacturer_id,selling_price_per_unit
570,2935,1701616,1122464,1124816,1138144,22.5
571,2944,1573600,1122464,1124144,1133440,140.78
572,2948,1921024,1122464,1124032,1135904,36.41
573,2951,1648976,1123248,1126048,1140496,112.15
574,2959,1850128,1123136,1128960,1127392,0.0
575,2964,2337664,1124480,1126160,1191344,138.17
576,2973,1907584,1122800,1126832,1147776,28.0
577,3002,1363264,1122464,1124480,1128400,63.99
578,3003,2290848,1123472,1130640,1150128,22.0
579,3015,1748880,1122576,1124928,1122016,116.47
580,3031,1652560,1122464,1124816,1125824,51.9
581,3037,2146032,1122464,1124144,1134000,173.04
582,3045,1511104,1124704,1139488,1136352,263.66
583,3056,1621984,1122464,1124816,1133888,0.0
584,3066,2366896,1123136,1132320,1156288,116.0
585,3089,1622208,1122464,1124816,1133888,48.0
586,3094,1374352,1122464,1124816,1125824,45.72
587,3099,1365840,1122464,1124816,1125040,38.25
588,3105,2224544,1123248,1129520,1136016,69.7
589,3106,2240448,1123136,1130304,1134896,78.9
590,3110,2377312,1124144,1134672,1134336,107.43
591,3124,1724352,1123472,1132992,1186864,56.0
592,3125,1726144,1123696,1131872,1147552,221.0
593,3143,2321312,1122576,1125152,1134336,8.65
594,3144,1934016,1124480,1126496,1140496,322.22
595,3156,1450960,1123024,1127728,1140496,37.2
596,3182,2222528,1122464,1124816,1148896,27.56
597,3193,1725024,1123136,1130304,1126720,125.86
598,3209,2091152,1123136,1132320,1128400,83.16
599,3228,1592976,1124480,1126272,1128176,80.35
600,3256,2284128,1122464,1124816,1175552,0.0
601,3260,1885184,1124480,1137360,1121008,120.36
602,3283,1376368,1122464,1124816,1133888,54.0
603,3284,1738800,1122464,1124480,1128400,67.99
604,3300,1740592,1122464,1124816,1125824,51.1
605,3301,1751344,1123248,1126048,1140496,0.0
606,3310,2206064,1122912,1127280,1123248,8.93
607,3316,2374624,1124704,1139488,1136352,378.0
608,3321,1664320,1122464,1124816,1136576,68.4
609,3326,1693104,1123472,1130640,1150128,20.0
610,3338,1408512,1122800,1134896,1128176,122.13
611,3345,1368864,1122464,1124480,1133104,27.29
612,3350,1536416,1123136,1128960,1127392,72.0
613,3357,1124816,1122576,1124928,1122016,71.22
614,3366,1658272,1123248,1126048,1140496,88.78
615,3383,1726816,1122464,1124816,1136576,33.3
616,3384,1965712,1123248,1126048,1134896,65.41
617,3392,2301376,1122464,1131088,1153488,317.76
618,3403,2298912,1122464,1131088,1153488,1850.47
619,3407,1142176,1123248,1126048,1134896,247.65
620,3414,1700384,1122464,1124480,1138144,85.0
621,3417,1916992,1123248,1126048,1135232,181.3
622,3422,2339680,1124480,1126272,1140496,414.81
623,3428,1569792,1122464,1124032,1136464,36.99
624,3439,2020368,1122800,1134896,1125040,68.18
625,3447,2155552,1124144,1135232,1149008,116.7
626,3449,1362480,1122464,1124704,1128400,60.0
627,3471,1744176,1122464,1124816,1125488,36.14
628,3472,1580544,1122464,1124592,1132208,719.25
629,3496,1969408,1122464,1124816,1175552,0.0
630,3500,1573264,1124480,1126272,1140496,217.59
631,3514,2303504,1124480,1126160,1155504,28.0
632,3515,1685376,1123472,1130640,1150128,30.0
633,3520,1368192,1122464,1124480,1133104,55.65
634,3532,2305072,1122464,1124144,1153600,82.99
635,3542,1142736,1123248,1128512,1123472,179.0
636,3552,1684480,1123472,1130640,1150128,18.0
637,3560,1382640,1122576,1125376,1134336,44.0
638,3566,1912624,1123136,1134784,1141616,103.31
639,3582,1125824,1122576,1125152,1122016,12.9
640,3592,2221968,1122464,1124816,1148896,23.63
641,3595,1684592,1123472,1130640,1150128,15.0
642,3605,2024848,1122576,1125152,1134336,17.6
643,3607,1682016,1123472,1130640,1150128,20.0
644,3627,1873312,1122688,1125824,1140832,85.0
645,3636,1388128,1123248,1126048,1134896,280.3
646,3637,1140720,1122688,1125600,1131536,140.34
647,3640,2002784,1123024,1128176,1140496,0.0
648,3659,1903216,1122912,1127280,1130528,23.0
649,3663,1130192,1122688,1138704,1122576,44.64
650,3692,1925280,1122464,1124032,1142512,77.96
651,3693,1739248,1122688,1138704,1128400,64.0
652,3726,2290736,1123472,1130640,1150128,18.0
653,3732,2114896,1124480,1126496,1120784,27.0
654,3734,1728496,1122464,1124480,1150128,26.3
655,3750,1734768,1122352,1123584,1144416,0.0
656,3769,1916768,1122688,1125824,1140832,180.0
657,3787,1924608,1124144,1135456,1134336,165.3
658,3840,2117136,1122464,1124816,1148224,19.25
659,3850,2240560,1123136,1130304,1134896,68.18
660,3868,2011856,1122464,1124480,1127280,43.5
661,3877,1393280,1123248,1126048,1128512,350.0
662,3892,2331840,1124480,1126160,1155504,56.0
663,3899,2041760,1123248,1129632,1146768,132.0
664,3915,2377424,1124144,1134672,1134336,99.76
665,3926,1638896,1124480,1126272,1128176,156.24
666,3936,1905680,1124480,1138928,1147776,236.0
667,3942,1361248,1122464,1124144,1133440,745.95
668,3953,1133216,1122912,1127280,1188768,21.25
669,3991,2200464,1122576,1125376,1126048,112.0
670,4047,1418928,1122912,1127280,1123248,9.08
671,4056,1128960,1122688,1125600,1131536,135.97
672,4059,1355088,1122352,1123808,1130976,0.0
673,4071,1384544,1122688,1125600,1131536,52.63
674,4101,1476608,1123024,1127952,1129744,99.28
675,4106,1908928,1123248,1126048,1138256,82.0
676,4113,1662192,1122464,1124816,1125824,49.5
677,4114,1133104,1122912,1127280,1132656,57.37
678,4122,1125712,1122576,1125152,1122016,50.6
679,4131,1702064,1123024,1127728,1136688,0.0
680,4143,2183328,1122464,1124816,1136576,0.0
681,4168,1547728,1123248,1129632,1129184,15.8
682,4172,2116688,1123136,1129072,1127392,72.68
683,4214,1413552,1122912,1127280,1123248,13.39
684,4222,2181536,1124480,1126272,1136352,847.16
685,4243,1543136,1123136,1129072,1127392,0.0
686,4254,1999984,1122912,1127392,1142512,53.55
687,4258,1356656,1122352,1123920,1130976,202.4
688,4282,2286368,1123248,1128512,1121120,0.0
689,4286,1753248,1122688,1125600,1131536,258.77
690,4295,1921696,1122464,1124480,1138144,50.0
691,4304,1534848,1123136,1128960,1123696,48.0
692,4343,1598240,1122464,1124480,1137248,40.18
693,4353,2386496,1123472,1131312,1150128,225.0
694,4362,1141056,1122688,1125600,1122240,230.99
695,4396,1695120,1123472,1130640,1150128,16.0
696,4410,1572368,1122688,1125600,1136016,63.57
697,4412,2117920,1122688,1125488,1148336,87.0
698,4414,1767136,1124480,1126160,1191344,149.09
699,4418,1357776,1122464,1124032,1136464,73.25
700,4433,1413888,1122912,1127280,1123248,13.19
701,4448,1431248,1122464,1131088,1128400,59.99
702,4453,1569568,1122464,1124480,1137248,40.91
703,4481,2272928,1122912,1127280,1143856,0.0
704,4492,1922144,1122464,1124144,1135568,520.0
705,4508,1984416,1122576,1125152,1134336,17.19
706,4533,1675408,1123472,1131312,1150128,40.0
707,4543,2041984,1123248,1129632,1146768,61.6
708,4549,2174144,1122576,1125376,1122016,17.9
709,4558,1423072,1122912,1127280,1188768,8.8
710,4560,2333408,1122912,1127280,1188768,8.8
711,4566,1135568,1123248,1126048,1140496,224.3
712,4575,1368416,1122464,1124480,1133104,41.47
713,4576,2301600,1122464,1131088,1153488,598.13
714,4577,1411984,1122800,1126832,1191344,65.0
715,4599,1651104,1124704,1139488,1140496,159.26
716,4600,1350608,1122352,1123696,1134896,178.59
717,4614,1454208,1123024,1127728,1140496,40.91
718,4646,1906240,1124480,1137360,1147776,107.38
719,4651,2076816,1123472,1131312,1150128,120.0
720,4656,2303392,1124480,1126496,1155504,10.03
721,4659,1914976,1122912,1127616,1121232,26.25
722,4662,1417920,1122912,1127280,1123248,13.19
723,4667,2049712,1124144,1135456,1134336,43.52
724,4679,2118144,1123472,1130640,1150128,12.0
725,4692,1547504,1123136,1128624,1129632,143.99
726,4698,2256016,1123472,1137808,1150128,10.0
727,4714,1685600,1123472,1137808,1150128,40.0
728,4724,1836240,1123024,1128176,1133440,188.93
729,4748,1752128,1123248,1126048,1140496,99.55
730,4754,2011968,1122464,1124480,1127280,89.64
731,4805,2027536,1124480,1126496,1140496,18.51
732,4857,1724800,1122688,1125600,1131536,211.87
733,4859,1415344,1122912,1127168,1123472,8.7
734,4867,2168208,1124480,1126160,1191344,283.63
735,4883,2257360,1122912,1127392,1148896,30.71
736,4888,2104928,1122800,1134448,1148000,37.5
737,4898,1692880,1122912,1127392,1128624,40.1
738,4925,2329712,1123136,1132320,1154384,24.49
739,4926,1872192,1122464,1124032,1135344,163.8
740,4927,2055424,1123024,1128288,1124368,79.27
741,4941,2144240,1124480,1126272,1140496,175.92
742,4947,2375296,1123248,1126048,1146880,7.54
743,4966,1525440,1123248,1128512,1128064,219.0
744,4972,1896720,1122688,1125488,1122688,27.0
745,4992,2375184,1123248,1126048,1146880,7.54
746,5001,2300368,1122464,1131088,1153488,163.32
747,5057,1694224,1123472,1131312,1150128,90.0
748,5058,1639904,1122912,1127392,1128624,42.13
749,5062,1671152,1123472,1131312,1150128,72.0
750,5079,1579872,1122464,1124592,1128400,75.99
751,5080,2115120,1123248,1129632,1124256,25.8
752,5081,2281440,1123248,1126048,1134896,0.0
753,5109,1771616,1124480,1126496,1120784,27.08
754,5111,2104816,1122800,1134448,1148000,37.5
755,5120,1599136,1122912,1127392,1128624,79.3
756,5125,2384032,1122688,1125488,1148336,59.5
757,5144,2387952,1122464,1131088,1157072,0.0
758,5147,1907360,1124480,1126496,1147776,133.34
759,5171,1962464,1122464,1124816,1133888,0.0
760,5189,2168880,1124480,1126496,1149344,71.98
761,5213,2290400,1124480,1126496,1140496,18.18
762,5234,1934128,1122576,1124928,1123248,81.0
763,5238,1926064,1122464,1124032,1142512,28.35
764,5242,2274160,1123136,1128848,1125488,0.0
765,5247,2077376,1122576,1139376,1129632,25.86
766,5254,2041536,1123248,1129632,1146768,111.6
767,5260,2362192,1123472,1130640,1150128,15.0
768,5283,2366112,1122912,1127616,1156400,47.25
769,5291,1749440,1122576,1139376,1129632,26.3
770,5299,1491056,1123024,1128064,1136688,100.0
771,5303,1870400,1122464,1124704,1154160,0.0
772,5322,2251536,1123136,1130304,1122576,44.63
773,5330,2061360,1122464,1124480,1138144,65.8
774,5351,2149056,1123136,1134784,1148896,78.75
775,5392,1122016,1122576,1125152,1122016,17.79
776,5404,1653456,1122912,1127168,1123472,34.83
777,5418,1357104,1122464,1124032,1128400,96.0
778,5464,2139088,1124144,1134672,1148560,459.0
779,5465,1763888,1122800,1134896,1137584,67.51
780,5471,1949920,1124480,1126496,1135904,13.34
781,5486,1432480,1122912,1127616,1136016,30.86
782,5487,1665216,1123248,1129632,1134896,154.2
783,5491,1853152,1123136,1128624,1135904,216.67
784,5493,2256576,1122464,1124704,1148896,18.75
785,5524,1727376,1123248,1126048,1140496,327.1
786,5542,1415232,1122912,1127168,1123472,39.19
787,5553,1510096,1124704,1139488,1132544,0.0
788,5582,1873648,1122688,1125824,1140832,75.0
789,5608,2280992,1123024,1127728,1175328,0.0
790,5612,1526448,1122576,1139376,1129632,25.86
791,5639,2159136,1123024,1128400,1136352,0.0
792,5688,1367856,1122464,1124480,1133104,45.14
793,5701,1135792,1123248,1126048,1140496,118.26
794,5715,2038176,1123136,1132320,1134560,0.0
795,5721,1635760,1123136,1134784,1125040,140.34
796,5722,1591184,1123248,1129520,1136016,14.75
797,5726,1398432,1124480,1126272,1140496,269.33
798,5727,2159472,1122688,1125488,1148336,43.75
799,5737,1794352,1123024,1128176,1152256,0.0
800,5747,1564416,1123136,1132320,1134560,80.35
801,5788,2387168,1123248,1129632,1157408,42.35
802,5789,1638784,1123024,1128288,1124368,0.0
803,5794,2139536,1123024,1127728,1128176,75.04
804,5804,1589280,1122464,1124480,1133104,74.55
805,5805,1419824,1122912,1127280,1123248,44.63
806,5824,1574720,1122464,1124032,1127952,232.08
807,5862,1693216,1123248,1129520,1124256,51.6
808,5867,1377936,1122576,1124928,1122016,179.92
809,5884,1414672,1122912,1127168,1123472,8.7
810,5885,1991136,1123136,1130304,1123696,9.3
811,5895,1907808,1124480,1138928,1147776,94.4
812,5913,1379056,1122576,1124928,1123248,0.0
813,5927,1648528,1123472,1131312,1150128,50.0
814,5938,1906912,1124480,1137360,1147776,50.74
815,5943,1368304,1122464,1124480,1133104,47.77
816,6031,2359392,1122576,1125152,1135568,0.0
817,6038,1726480,1123696,1131984,1147552,399.76
818,6050,2307536,1122464,1124032,1153600,16.5
819,6061,2139760,1123024,1127728,1128176,75.42
820,6080,1953952,1122464,1124592,1128400,44.0
821,6082,2007264,1122576,1125152,1134336,17.6
822,6088,1386560,1122688,1125600,1136016,12.88
823,6098,1989792,1123136,1130304,1123696,21.5
824,6104,1126608,1123136,1128960,1134896,92.66
825,6126,1144640,1122464,1124144,1122016,430.19
826,6139,1445024,1124704,1139488,1140496,67.59
827,6141,1421392,1122912,1127280,1123472,24.6
828,6157,1968400,1123024,1127728,1136688,0.0
829,6175,2302944,1123136,1134784,1153488,109.65
830,6188,1500128,1123024,1128176,1136352,0.0
831,6192,1511664,1123024,1128176,1136352,101.2
832,6194,1963696,1122800,1135008,1178016,0.0
833,6200,1749328,1122576,1139376,1129632,98.16
834,6219,1953280,1124480,1138928,1155616,89.99
835,6225,2306976,1122464,1124032,1153600,43.0
836,6241,2113664,1122688,1138704,1148224,33.0
837,6245,1767920,1124480,1126160,1137584,148.49
838,6251,2289840,1124480,1126496,1140496,18.51
839,6252,1729392,1122464,1124480,1150128,36.7
840,6267,1968064,1124480,1126272,1191344,163.64
841,6289,1681680,1123472,1130640,1150128,50.0
842,6292,1384208,1122688,1125600,1131536,241.22
843,6298,1508416,1123024,1128176,1132544,0.0
844,6309,1768928,1122800,1134896,1125040,68.18
845,6310,2249296,1123024,1127728,1140496,0.0
846,6319,1620640,1122464,1124704,1125824,19.84
847,6344,1498224,1123024,1128176,1132544,0.0
848,6367,1939728,1122688,1125488,1138480,57.2
849,6379,1772960,1124480,1126272,1136352,48.6
850,6390,1514912,1123024,1128288,1130976,187.0
851,6413,1801408,1123024,1128288,1124368,18.51
852,6426,1390704,1123248,1126048,1138256,115.1
853,6427,1977248,1122464,1124480,1128400,0.0
854,6435,1768704,1122800,1134896,1125040,72.72
855,6456,1693664,1123472,1131312,1150128,170.0
856,6488,1977472,1122464,1124480,1128400,100.8
857,6501,1580432,1122464,1124592,1132208,143.85
858,6502,1589392,1122912,1127280,1123248,0.0
859,6522,1648752,1122912,1127168,1134896,8.63
860,6542,1131536,1122912,1127280,1123248,27.26
861,6543,1451408,1123024,1127952,1140496,235.0
862,6575,2094176,1122912,1127280,1135904,26.66
863,6592,2033472,1124480,1126160,1173984,0.0
864,6593,1906800,1122800,1126832,1147776,28.0
865,6596,1734096,1122352,1123808,1130976,71.76
866,6602,2060352,1123024,1127840,1128176,0.0
867,6623,2249184,1123024,1127728,1140496,0.0
868,6627,2386608,1123248,1129632,1157408,42.35
869,6643,1427776,1122912,1127392,1128624,80.31
870,6644,1781584,1122912,1127392,1128624,115.1
871,6684,2116016,1122912,1127616,1128400,8.0
872,6701,1739808,1122688,1138704,1128400,52.0
873,6702,2360064,1124480,1126272,1136352,85.13
874,6707,1674960,1123136,1130304,1134896,22.01
875,6713,2226560,1122912,1127616,1136016,30.86
876,6762,2046576,1122912,1127616,1169840,0.0
877,6766,2304960,1123248,1129632,1153376,31.44
878,6775,2192064,1124480,1126272,1140496,189.81
879,6780,1487696,1123024,1127952,1135904,40.45
880,6784,1553216,1123248,1129632,1125040,17.39
881,6795,1703632,1122464,1124704,1135904,74.76
882,6800,2223760,1122464,1124816,1148896,141.75
883,6801,1714608,1122912,1127280,1131312,143.99
884,6831,1143968,1123248,1129632,1136016,83.16
885,6839,1432592,1122912,1127616,1136016,57.31
886,6850,1523424,1123024,1128400,1136352,0.0
887,6857,2161264,1123248,1128512,1128064,211.11
888,6858,1636880,1122912,1127392,1128624,75.65
889,6870,1721216,1122912,1127280,1188768,8.492
890,6874,2227680,1122912,1127616,1136016,17.63
891,6877,2256128,1123136,1130304,1134896,17.27
892,6878,2022160,1123248,1129632,1136016,25.2
893,6901,2304512,1124480,1126496,1155504,31.5
894,6910,2226672,1122912,1127616,1136016,30.86
895,6928,1901760,1122464,1124816,1138144,23.25
896,6931,2387056,1123248,1129632,1157408,42.35
897,7001,2108400,1122464,1124816,1148224,27.5
898,7007,1580992,1122464,1124592,1132208,80.32
899,7008,2118256,1123472,1130640,1150128,13.0
900,7010,1428112,1122912,1127392,1128624,38.29
901,7018,1141840,1122912,1127280,1123248,8.93
902,7023,1964256,1122576,1125152,1134336,21.75
903,7029,1599696,1123248,1129632,1125040,94.78
904,7034,2091600,1123248,1128512,1135904,166.68
905,7044,1620976,1122464,1124816,1125824,41.0
906,7045,1548960,1123248,1129632,1129296,48.02
907,7064,1787296,1122912,1127168,1133552,0.0
908,7070,1431920,1122912,1127616,1136016,17.63
909,7074,2386832,1123248,1129632,1157408,42.35
910,7080,2161152,1124480,1126496,1136688,18.51
911,7084,2304400,1124480,1126160,1155504,21.0
912,7085,1803536,1123024,1127728,1136688,174.54
913,7086,1415456,1122912,1127168,1123472,34.83
914,7098,1638672,1123136,1128960,1127392,75.09
915,7103,2210208,1122912,1127168,1123472,0.0
916,7120,1124480,1122576,1124928,1122016,104.75
917,7130,1358672,1122464,1124144,1134000,339.36
918,7168,1417696,1122912,1127168,1123472,4.35
919,7171,1611680,1122464,1124592,1158416,464.54
920,7173,1415568,1122912,1127168,1123472,130.64
921,7186,2386944,1123248,1129632,1157408,42.35
922,7192,1422848,1122912,1127280,1188768,8.49
923,7199,1725136,1122912,1127280,1123472,26.73
924,7204,1646736,1122576,1124928,1122016,198.91
925,7205,2304848,1123248,1129632,1153376,31.44
926,7231,1140832,1122688,1125600,1131536,245.61
927,7232,1395296,1124480,1126496,1120784,27.0
928,7242,1703520,1122912,1127280,1188768,8.49
929,7244,1487920,1124704,1139600,1135904,54.0
930,7277,2168544,1124480,1126160,1149344,66.08
931,7294,1732864,1122352,1123808,1130976,70.84
932,7316,1137360,1123248,1129632,1136016,16.8
933,7328,2373280,1123472,1137808,1150128,93.75
934,7340,1554896,1123248,1129632,1136016,16.8
935,7352,1964144,1122576,1125152,1134336,21.75
936,7361,1935808,1123136,1128960,1140496,0.0
937,7397,1133552,1122912,1127280,1188768,52.8
938,7402,1950592,1124480,1138928,1155616,34.5
939,7409,1477728,1123024,1127952,1129856,0.0
940,7416,2111200,1122464,1124816,1148224,11.0
941,7424,2317952,1124480,1126160,1191344,141.81
942,7425,2024624,1122464,1124816,1127280,53.55
943,7434,1531488,1123136,1128848,1125488,0.0
944,7458,1704528,1122464,1124032,1127280,47.37
945,7471,1603504,1123248,1126048,1138256,100.0
946,7476,2209760,1123024,1128064,1136352,346.08
947,7483,1616272,1122464,1124816,1137360,47.9
948,7492,1569344,1122464,1124144,1135904,270.69
949,7503,1927520,1124144,1135232,1142736,87.99
950,7558,2040416,1123248,1129632,1146768,93.0
951,7595,1816976,1123024,1127728,1167488,196.88
952,7618,2140320,1122800,1134896,1128176,43.86
953,7621,2159360,1122688,1125488,1148336,87.0
954,7643,1664432,1122912,1127616,1164016,0.0
955,7662,2149616,1123136,1128848,1148896,126.0
956,7674,1608992,1122464,1124144,1123808,320.04
957,7676,1935584,1122464,1124816,1125824,56.28
958,7679,1766800,1124480,1126160,1191344,297.27
959,7733,1972656,1122464,1124816,1134896,91.73
960,7745,2290512,1124480,1126496,1140496,45.45
961,7754,1384656,1122688,1125600,1131536,80.7
962,7793,1858752,1123248,1129632,1125040,60.87
963,7798,2046128,1123472,1131312,1150128,130.0
964,7806,2074688,1123136,1132320,1120560,63.75
965,7807,1926736,1122464,1124032,1142512,47.25
966,7822,1849904,1123136,1129072,1127392,153.64
967,7830,2223312,1122464,1131088,1148896,46.46
968,7833,1358448,1122464,1124144,1135568,0.0
969,7835,1624784,1122800,1135008,1128176,62.61
970,7850,1700720,1122464,1124480,1138144,76.0
971,7858,1767360,1124480,1126160,1191344,297.27
972,7886,1418704,1122912,1127280,1123248,28.82
973,7890,2058448,1124704,1139488,1124368,324.0
974,7895,1601712,1122464,1124816,1133888,52.8
975,7908,1687056,1122464,1124144,1130752,297.99
