,customer_id,Recency_flag,monetary_flag
23355,25713520,5,3
23374,25738496,5,3
23379,25744880,5,3
23385,25761344,5,3
23386,25763584,5,3
23393,25769408,5,3
23397,25774224,5,3
23402,25787216,5,3
23406,25790576,5,3
23415,25813424,5,3
23421,25820368,5,3
23425,25825408,5,3
23437,25842320,5,3
23448,25856656,5,3
23461,25872112,5,3
23462,25873680,5,3
23463,25876480,5,3
23464,25877376,5,3
23466,25878832,5,3
23468,25879840,5,3
23470,25881184,5,3
23490,25913216,5,3
23493,25919152,5,3
23503,25935168,5,3
23504,25936400,5,3
23506,25939088,5,3
23515,25956000,5,3
23536,25980304,5,3
23542,25987696,5,3
23545,25990048,5,3
23557,26005168,5,3
23560,26009424,5,3
23563,26013344,5,3
23565,26014128,5,3
23570,26019616,5,3
23576,26026112,5,3
23579,26028128,5,3
23580,26029024,5,3
23589,26040560,5,3
23590,26040672,5,3
23591,26041120,5,3
23602,26068336,5,3
23613,26086816,5,3
23618,26095776,5,3
23632,26125792,5,3
23634,26126240,5,3
23642,26137216,5,3
23644,26138672,5,3
23645,26140016,5,3
23659,26154688,5,3
23660,26155472,5,3
23665,26161632,5,3
23677,26179440,5,3
23686,26186384,5,3
23690,26192656,5,3
23697,26207328,5,3
23699,26210576,5,3
23708,26224912,5,3
23720,26237568,5,3
23739,26265232,5,3
23741,26271280,5,3
23742,26271728,5,3
23743,26274192,5,3
23746,26282032,5,3
23748,26282592,5,3
23753,26288752,5,3
23754,26289648,5,3
23755,26295472,5,3
23756,26296816,5,3
23757,26298496,5,3
23760,26303200,5,3
23761,26306224,5,3
23764,26311152,5,3
23769,26319104,5,3
23785,26348896,5,3
23794,26360096,5,3
23801,26374768,5,3
23804,26376560,5,3
23813,26390000,5,3
23814,26393808,5,3
23815,26395264,5,3
23827,26410944,5,3
23835,26418784,5,3
23866,26465152,5,3
23877,26484864,5,3
23881,26488112,5,3
23890,26510848,5,3
23903,26530336,5,3
23907,26540528,5,3
23909,26541984,5,3
23923,26558448,5,3
23929,26562032,5,3
23932,26564720,5,3
23935,26566848,5,3
23939,26571552,5,3
23940,26574128,5,3
23945,26582640,5,3
23949,26587456,5,3
23953,26595968,5,3
23958,26611648,5,3
23959,26612320,5,3
23960,26616688,5,3
23967,26625536,5,3
23978,26640096,5,3
23980,26644688,5,3
23982,26652416,5,3
23990,26660704,5,3
23991,26660816,5,3
23994,26665072,5,3
23997,26676048,5,3
24000,26678064,5,3
24012,26697664,5,3
24016,26699904,5,3
24023,26706960,5,3
24029,26715696,5,3
24042,26745376,5,3
24045,26748176,5,3
24056,26767440,5,3
24057,26771136,5,3
24059,26777520,5,3
24060,26778080,5,3
24061,26778640,5,3
24066,26791520,5,3
24071,26805744,5,3
24072,26811568,5,3
24080,26819296,5,3
24094,26849648,5,3
24096,26852560,5,3
24106,26878432,5,3
24112,26887280,5,3
24113,26887728,5,3
24133,26929504,5,3
24152,26964560,5,3
24161,26980576,5,3
24163,26981360,5,3
24164,26983264,5,3
24167,26985952,5,3
24169,26993904,5,3
24179,27006112,5,3
24186,27023472,5,3
24190,27037360,5,3
24209,27067040,5,3
24211,27072976,5,3
24216,27077680,5,3
24243,27123936,5,3
24262,27143536,5,3
24272,27152160,5,3
24282,27168624,5,3
24315,27206368,5,3
24316,27208048,5,3
24320,27211184,5,3
24326,27225072,5,3
24336,27240416,5,3
24342,27250944,5,3
24347,27258000,5,3
24364,27283760,5,3
24370,27289696,5,3
24381,27311536,5,3
24385,27315232,5,3
24386,27319824,5,3
24388,27320944,5,3
24396,27333488,5,3
24397,27335504,5,3
24408,27350176,5,3
24415,27358912,5,3
24421,27378512,5,3
24425,27383776,5,3
24429,27389376,5,3
24437,27401696,5,3
24442,27410880,5,3
24452,27429136,5,3
24453,27430816,5,3
24454,27438656,5,3
24457,27450416,5,3
24465,27457472,5,3
24472,27468000,5,3
24480,27486144,5,3
24482,27488944,5,3
24489,27499248,5,3
24490,27503168,5,3
24491,27504176,5,3
24497,27527472,5,3
24504,27539456,5,3
24535,27593104,5,3
24536,27594560,5,3
24539,27596464,5,3
24560,27626144,5,3
24565,27640816,5,3
24573,27650672,5,3
24583,27660192,5,3
24584,27660640,5,3
24589,27665344,5,3
24597,27684160,5,3
24630,27743184,5,3
24631,27744976,5,3
24648,27767936,5,3
24669,27813184,5,3
24670,27816768,5,3
24676,27825616,5,3
24683,27833008,5,3
24688,27840512,5,3
24692,27849136,5,3
24699,27858320,5,3
24704,27866048,5,3
24712,27875456,5,3
24726,27907712,5,3
24735,27934704,5,3
24743,27948592,5,3
24750,27954752,5,3
24759,27967968,5,3
24765,27977600,5,3
24766,27979952,5,3
24768,27982304,5,3
24772,27991936,5,3
24783,28023520,5,3
24784,28025088,5,3
24788,28031584,5,3
24790,28035392,5,3
24793,28036736,5,3
24803,28050176,5,3
24820,28069552,5,3
24823,28074592,5,3
24828,28084336,5,3
24832,28090496,5,3
24836,28105168,5,3
24838,28110320,5,3
24840,28113904,5,3
24843,28120848,5,3
24846,28124208,5,3
24858,28146832,5,3
24868,28161392,5,3
24893,28217504,5,3
24895,28219520,5,3
24901,28224336,5,3
24912,28245504,5,3
24916,28256256,5,3
24917,28257936,5,3
24925,28267344,5,3
24928,28275968,5,3
24931,28278768,5,3
24944,28300496,5,3
24946,28301840,5,3
24948,28304416,5,3
24954,28323232,5,3
24956,28325136,5,3
24963,28332976,5,3
24973,28354704,5,3
24981,28364784,5,3
24983,28368928,5,3
24987,28375760,5,3
24992,28388976,5,3
25000,28408352,5,3
25001,28411600,5,3
25002,28413056,5,3
25003,28415520,5,3
25005,28417760,5,3
25035,28488544,5,3
25041,28504448,5,3
25046,28508592,5,3
25053,28518784,5,3
25061,28536592,5,3
25071,28556192,5,3
25081,28585312,5,3
25084,28598864,5,3
25085,28599424,5,3
25087,28601776,5,3
25091,28605360,5,3
25096,28618240,5,3
25097,28625856,5,3
25100,28638624,5,3
25102,28650384,5,3
25104,28652512,5,3
25113,28664608,5,3
25118,28677376,5,3
25121,28678944,5,3
25126,28685776,5,3
25127,28689024,5,3
25131,28692832,5,3
25140,28716128,5,3
25142,28718368,5,3
25164,28750736,5,3
25169,28755888,5,3
25182,28775152,5,3
25188,28787248,5,3
25190,28790272,5,3
25201,28810768,5,3
25219,28837424,5,3
25220,28840336,5,3
25238,28887264,5,3
25242,28900592,5,3
25248,28922656,5,3
25249,28926016,5,3
25252,28927248,5,3
25267,28947856,5,3
25279,28978768,5,3
25303,29015952,5,3
25313,29028160,5,3
25314,29030400,5,3
25317,29033536,5,3
25318,29034208,5,3
25319,29035776,5,3
25330,29050000,5,3
25332,29056944,5,3
25335,29058064,5,3
25354,29129072,5,3
25375,29202880,5,3
25377,29209712,5,3
25384,29231328,5,3
25388,29236144,5,3
25391,29246336,5,3
25396,29255184,5,3
25399,29268736,5,3
25401,29272880,5,3
25421,29330448,5,3
25425,29334816,5,3
25428,29342320,5,3
25443,29382976,5,3
25446,29391264,5,3
25449,29396416,5,3
25454,29417248,5,3
25458,29420048,5,3
25459,29420496,5,3
25465,29433824,5,3
25469,29446368,5,3
25474,29459584,5,3
25507,29527792,5,3
25521,29563184,5,3
25526,29578640,5,3
25532,29590288,5,3
25541,29599808,5,3
25558,29622208,5,3
25560,29623664,5,3
25561,29623888,5,3
25568,29633520,5,3
25592,29687616,5,3
25599,29706432,5,3
25600,29708560,5,3
25603,29712704,5,3
25606,29722336,5,3
25607,29724576,5,3
25614,29732864,5,3
25615,29736784,5,3
25617,29741936,5,3
25623,29747088,5,3
25629,29759968,5,3
25638,29783600,5,3
25657,29813840,5,3
25661,29823808,5,3
25669,29835232,5,3
25673,29843296,5,3
25679,29858080,5,3
25690,29895936,5,3
25697,29909040,5,3
25701,29920240,5,3
25703,29926512,5,3
25733,29985424,5,3
25735,29994608,5,3
25750,30030224,5,3
25757,30038624,5,3
25773,30082976,5,3
25783,30124976,5,3
25785,30125984,5,3
25787,30132816,5,3
25790,30146592,5,3
25791,30147936,5,3
25797,30155552,5,3
25800,30170672,5,3
25830,30209424,5,3
25831,30212112,5,3
25833,30213344,5,3
25840,30224432,5,3
25845,30236080,5,3
25859,30260720,5,3
25869,30278416,5,3
25874,30287040,5,3
25884,30320192,5,3
25893,30354128,5,3
25894,30356480,5,3
25895,30356928,5,3
25902,30373280,5,3
25907,30387280,5,3
25915,30405200,5,3
25921,30414496,5,3
25927,30422000,5,3
25929,30423456,5,3
25937,30439584,5,3
25941,30450336,5,3
25956,30481360,5,3
25962,30493344,5,3
25963,30493680,5,3
25964,30495136,5,3
25967,30498608,5,3
25971,30501072,5,3
25974,30515968,5,3
25992,30554608,5,3
25998,30563680,5,3
26011,30586640,5,3
26015,30598848,5,3
26021,30612064,5,3
26030,30623264,5,3
26034,30635136,5,3
26046,30661680,5,3
26049,30670416,5,3
26054,30686544,5,3
26071,30730560,5,3
26073,30732800,5,3
26078,30741872,5,3
26080,30744560,5,3
26094,30778048,5,3
26099,30789696,5,3
26106,30810416,5,3
26110,30812992,5,3
26118,30823520,5,3
26120,30828672,5,3
26121,30832704,5,3
26126,30849616,5,3
26134,30871904,5,3
26135,30878288,5,3
26136,30890608,5,3
26138,30898112,5,3
26140,30903600,5,3
26142,30904720,5,3
26155,30940112,5,3
26159,30943024,5,3
26168,30961616,5,3
26176,30979872,5,3
26194,31035424,5,3
26195,31036208,5,3
26205,31056592,5,3
26206,31056816,5,3
26210,31065552,5,3
26213,31074960,5,3
26225,31101056,5,3
26226,31102960,5,3
26229,31116288,5,3
26243,31154144,5,3
26254,31180464,5,3
26260,31187520,5,3
26267,31201296,5,3
26269,31206224,5,3
26286,31229744,5,3
26300,31264352,5,3
26302,31271184,5,3
26305,31275888,5,3
26307,31289440,5,3
26316,31314752,5,3
26321,31323376,5,3
26322,31330208,5,3
26338,31365376,5,3
26341,31370864,5,3
26344,31374896,5,3
26348,31379040,5,3
26354,31391360,5,3
26370,31416224,5,3
26376,31429104,5,3
26389,31471440,5,3
26392,31481744,5,3
26396,31491600,5,3
26402,31499552,5,3
26406,31508960,5,3
26418,31519600,5,3
26421,31523072,5,3
26431,31549392,5,3
26440,31558800,5,3
26444,31563168,5,3
26450,31583216,5,3
26452,31586128,5,3
26454,31587248,5,3
26465,31615360,5,3
26468,31620624,5,3
26469,31623536,5,3
26493,31673488,5,3
26496,31676736,5,3
26497,31677072,5,3
26499,31678304,5,3
26504,31687824,5,3
26507,31693200,5,3
26510,31698464,5,3
26515,31715376,5,3
26528,31724000,5,3
26538,31737104,5,3
26542,31742032,5,3
26550,31755584,5,3
26554,31761296,5,3
26559,31770816,5,3
26565,31784592,5,3
26571,31793552,5,3
26589,31826144,5,3
26597,31840256,5,3
26603,31850896,5,3
26614,31860864,5,3
26621,31875760,5,3
26622,31877888,5,3
26629,31886512,5,3
26638,31903536,5,3
26642,31912160,5,3
26648,31918992,5,3
26649,31925488,5,3
26663,31954944,5,3
26673,31966256,5,3
26685,31979696,5,3
26692,31991680,5,3
26700,32001200,5,3
26706,32011840,5,3
26707,32012288,5,3
26708,32012848,5,3
26712,32019344,5,3
26719,32036704,5,3
26720,32038944,5,3
26722,32042304,5,3
26724,32048800,5,3
26732,32060112,5,3
26737,32068288,5,3
26750,32088560,5,3
26752,32093488,5,3
26755,32096960,5,3
26757,32103008,5,3
26758,32103568,5,3
26763,32118464,5,3
26766,32122720,5,3
26767,32123056,5,3
26775,32140752,5,3
26794,32172336,5,3
26796,32177376,5,3
26798,32182752,5,3
26801,32191712,5,3
26802,32195072,5,3
26812,32225200,5,3
26814,32237744,5,3
26816,32243568,5,3
26817,32247936,5,3
26824,32257568,5,3
26825,32257792,5,3
26827,32261600,5,3
26832,32263616,5,3
26833,32270112,5,3
26841,32291504,5,3
26848,32310432,5,3
26855,32321632,5,3
26857,32323984,5,3
26859,32328912,5,3
26881,32371584,5,3
26903,32439344,5,3
26914,32448528,5,3
26944,32491648,5,3
26946,32499824,5,3
26955,32535328,5,3
26959,32541824,5,3
26964,32563328,5,3
26967,32567024,5,3
26969,32569264,5,3
26972,32576544,5,3
26974,32592000,5,3
26975,32593792,5,3
26979,32595584,5,3
26989,32608912,5,3
26996,32622464,5,3
27000,32629296,5,3
27005,32636016,5,3
27009,32638256,5,3
27013,32646992,5,3
27016,32660544,5,3
27017,32661664,5,3
27020,32672528,5,3
27023,32683280,5,3
27031,32702432,5,3
27034,32714528,5,3
27042,32750480,5,3
27043,32753616,5,3
27052,32770192,5,3
27058,32780832,5,3
27059,32781504,5,3
27062,32789120,5,3
27082,32856320,5,3
27085,32871552,5,3
27086,32872896,5,3
27096,32891936,5,3
27102,32906160,5,3
27109,32913888,5,3
27123,32942896,5,3
27132,32978400,5,3
27138,33000464,5,3
27139,33003152,5,3
27145,33011552,5,3
27149,33023200,5,3
27163,33045040,5,3
27168,33061952,5,3
27170,33064304,5,3
27184,33089728,5,3
27192,33102832,5,3
27201,33137328,5,3
27211,33168464,5,3
27212,33168800,5,3
27215,33173952,5,3
27223,33189296,5,3
27236,33210464,5,3
27238,33215280,5,3
27243,33233424,5,3
27247,33238464,5,3
27254,33248880,5,3
27256,33250784,5,3
27259,33259296,5,3
27277,33292112,5,3
27290,33333104,5,3
27291,33334448,5,3
27293,33335008,5,3
27306,33356848,5,3
27315,33374320,5,3
27319,33380480,5,3
27320,33385632,5,3
27329,33401536,5,3
27330,33401648,5,3
27335,33406800,5,3
27356,33441296,5,3
27360,33450368,5,3
27365,33467504,5,3
27380,33512864,5,3
27384,33515440,5,3
27385,33516224,5,3
27390,33522272,5,3
27391,33522720,5,3
27397,33539520,5,3
27399,33550832,5,3
27414,33588912,5,3
27416,33599552,5,3
27419,33612208,5,3
27428,33634496,5,3
27443,33668656,5,3
27455,33684560,5,3
27490,33780320,5,3
27492,33782448,5,3
27494,33785920,5,3
27500,33794880,5,3
27519,33837552,5,3
27523,33851776,5,3
27527,33858048,5,3
27528,33862528,5,3
27531,33866448,5,3
27545,33893776,5,3
27546,33895792,5,3
27552,33900832,5,3
27553,33902288,5,3
27558,33911584,5,3
27569,33934544,5,3
27572,33946416,5,3
27582,33966128,5,3
27586,33970608,5,3
27587,33974304,5,3
27592,33987744,5,3
27596,33999728,5,3
27597,34001184,5,3
27601,34004768,5,3
27608,34015632,5,3
27611,34031424,5,3
27637,34102320,5,3
27668,34174000,5,3
27670,34180832,5,3
27675,34186432,5,3
27680,34195616,5,3
27681,34196400,5,3
27682,34196624,5,3
27683,34200880,5,3
27684,34204800,5,3
27688,34209392,5,3
27698,34225520,5,3
27704,34239968,5,3
27706,34242208,5,3
27713,34250608,5,3
27716,34251280,5,3
27722,34265392,5,3
27724,34269088,5,3
27737,34301008,5,3
27748,34341776,5,3
27750,34349840,5,3
27769,34381984,5,3
27770,34383552,5,3
27774,34392848,5,3
27776,34397552,5,3
27790,34447392,5,3
27795,34457136,5,3
27798,34463184,5,3
27813,34534640,5,3
27815,34542256,5,3
27819,34557376,5,3
27820,34559168,5,3
27832,34593776,5,3
27841,34625696,5,3
27848,34649216,5,3
27857,34658736,5,3
27858,34667584,5,3
27864,34686512,5,3
27867,34693008,5,3
27882,34731200,5,3
27890,34769392,5,3
27894,34778352,5,3
27899,34792016,5,3
27903,34799856,5,3
27904,34804000,5,3
27911,34818896,5,3
27914,34825392,5,3
27917,34829760,5,3
27925,34854848,5,3
27927,34859552,5,3
27931,34871536,5,3
27942,34909392,5,3
27957,34940864,5,3
27962,34950608,5,3
27967,34961808,5,3
27972,34984208,5,3
27979,34996640,5,3
27980,34999552,5,3
27999,35037408,5,3
28001,35044016,5,3
28003,35048720,5,3
28007,35062944,5,3
28011,35090272,5,3
28014,35098672,5,3
28026,35139776,5,3
28028,35142352,5,3
28035,35163184,5,3
28040,35176512,5,3
28062,35217392,5,3
28073,35234080,5,3
28075,35243376,5,3
28090,35281344,5,3
28091,35282240,5,3
28099,35301840,5,3
28107,35333872,5,3
28111,35344400,5,3
28115,35361648,5,3
28121,35372736,5,3
28122,35377888,5,3
28126,35392560,5,3
28134,35415296,5,3
28136,35427056,5,3
28142,35439936,5,3
28144,35441840,5,3
28148,35454608,5,3
28150,35460544,5,3
28151,35463008,5,3
28160,35486528,5,3
28166,35509488,5,3
28180,35552832,5,3
28188,35571760,5,3
28200,35609168,5,3
28201,35609728,5,3
28204,35615440,5,3
28214,35635824,5,3
28219,35646352,5,3
28221,35654192,5,3
28232,35688800,5,3
28233,35693280,5,3
28239,35711088,5,3
28257,35760368,5,3
28262,35772576,5,3
28268,35785456,5,3
28273,35808304,5,3
28278,35825664,5,3
28281,35833840,5,3
28289,35850976,5,3
28293,35867328,5,3
28294,35869008,5,3
28296,35887488,5,3
28313,35962640,5,3
28315,35971488,5,3
28321,36001392,5,3
28323,36028496,5,3
28330,36070384,5,3
28332,36081024,5,3
28334,36085952,5,3
28339,36109584,5,3
28347,36137808,5,3
28349,36141168,5,3
28351,36143968,5,3
28374,36199296,5,3
28379,36207360,5,3
28382,36218784,5,3
28387,36231104,5,3
28389,36239728,5,3
28396,36255744,5,3
28406,36296176,5,3
28415,36321936,5,3
28418,36329328,5,3
28425,36347696,5,3
28426,36348480,5,3
28427,36349040,5,3
28434,36366848,5,3
28436,36372896,5,3
28437,36380848,5,3
28441,36388576,5,3
28442,36389360,5,3
28450,36406832,5,3
28453,36422064,5,3
28456,36426320,5,3
28458,36439872,5,3
28470,36465184,5,3
28472,36472240,5,3
28475,36493184,5,3
28476,36494080,5,3
28479,36517936,5,3
28482,36522304,5,3
28486,36542912,5,3
28488,36547616,5,3
28491,36557360,5,3
28493,36575616,5,3
28494,36580992,5,3
28497,36586928,5,3
28501,36610672,5,3
28502,36617728,5,3
28506,36627472,5,3
28509,36630048,5,3
28511,36633744,5,3
28516,36649088,5,3
28519,36657600,5,3
28520,36671712,5,3
28526,36681680,5,3
28527,36682912,5,3
28528,36685376,5,3
28537,36706880,5,3
28548,36732640,5,3
28568,36799056,5,3
28578,36818544,5,3
28589,36833440,5,3
28590,36834784,5,3
28594,36853152,5,3
28600,36899184,5,3
28604,36912512,5,3
28605,36914640,5,3
28606,36914864,5,3
28612,36925840,5,3
28627,36957536,5,3
28632,36972992,5,3
28633,36983072,5,3
28634,36990912,5,3
28635,36991584,5,3
28640,37003232,5,3
28645,37018464,5,3
28646,37033696,5,3
28654,37062592,5,3
28658,37075248,5,3
28659,37076032,5,3
28660,37085888,5,3
28664,37094848,5,3
28666,37104592,5,3
28669,37113552,5,3
28670,37115456,5,3
28673,37122848,5,3
28675,37129344,5,3
28679,37137296,5,3
28695,37197776,5,3
28696,37198448,5,3
28701,37222080,5,3
28704,37229920,5,3
28706,37236304,5,3
28708,37239888,5,3
28711,37263520,5,3
28714,37285584,5,3
28715,37286816,5,3
28719,37296336,5,3
28725,37313696,5,3
28727,37324896,5,3
28740,37373056,5,3
28742,37379888,5,3
28748,37401280,5,3
28756,37428608,5,3
28757,37428720,5,3
28764,37450784,5,3
28769,37476208,5,3
28780,37516416,5,3
28784,37527616,5,3
28789,37537584,5,3
28798,37576000,5,3
28800,37582944,5,3
28803,37588208,5,3
28809,37606912,5,3
28810,37612400,5,3
28817,37625616,5,3
28823,37641184,5,3
28835,37690912,5,3
28838,37697744,5,3
28843,37712640,5,3
28852,37753520,5,3
28853,37755760,5,3
28855,37757104,5,3
28863,37774016,5,3
28876,37822960,5,3
28878,37824416,5,3
28880,37847712,5,3
28881,37848832,5,3
28888,37860256,5,3
28893,37881536,5,3
28894,37882208,5,3
28907,37921072,5,3
28911,37939104,5,3
28912,37940112,5,3
28916,37961168,5,3
28923,37986816,5,3
28939,38037104,5,3
28944,38059392,5,3
28948,38078320,5,3
28950,38081232,5,3
28951,38086496,5,3
28955,38113712,5,3
28964,38153584,5,3
28972,38186624,5,3
28978,38208464,5,3
28980,38226720,5,3
28985,38236800,5,3
28990,38242512,5,3
28992,38259536,5,3
29006,38296496,5,3
29011,38315536,5,3
29019,38341968,5,3
29025,38352832,5,3
29026,38353840,5,3
29029,38361904,5,3
29033,38365376,5,3
29034,38369184,5,3
29039,38383408,5,3
29047,38421600,5,3
29048,38422944,5,3
29051,38431456,5,3
29053,38437168,5,3
29057,38452848,5,3
29060,38470096,5,3
29064,38472448,5,3
29066,38477152,5,3
29072,38499216,5,3
29076,38506048,5,3
29085,38523744,5,3
29089,38546144,5,3
29091,38560704,5,3
29096,38587808,5,3
29097,38591056,5,3
29106,38608304,5,3
29112,38629584,5,3
29113,38631936,5,3
29122,38661840,5,3
29126,38676400,5,3
29130,38701712,5,3
29135,38739344,5,3
29136,38739792,5,3
29137,38742368,5,3
29161,38819872,5,3
29165,38833312,5,3
29171,38856048,5,3
29177,38883040,5,3
29186,38924704,5,3
29189,38926608,5,3
29190,38929968,5,3
29194,38938256,5,3
29211,38986976,5,3
29216,39012176,5,3
29225,39058544,5,3
29233,39120816,5,3
29238,39132688,5,3
29241,39138624,5,3
29242,39154304,5,3
29247,39171776,5,3
29259,39251184,5,3
29261,39259360,5,3
29263,39268320,5,3
29264,39274256,5,3
29267,39287360,5,3
29272,39308752,5,3
29274,39314016,5,3
29287,39371808,5,3
29293,39395104,5,3
29295,39402944,5,3
29302,39420304,5,3
29308,39433296,5,3
29322,39465888,5,3
29325,39469360,5,3
29326,39483360,5,3
29327,39496800,5,3
29328,39500720,5,3
29339,39561760,5,3
29340,39566912,5,3
29359,39660208,5,3
29367,39683728,5,3
29369,39697840,5,3
29374,39782064,5,3
29379,39795728,5,3
29382,39816672,5,3
29387,39825744,5,3
29389,39828656,5,3
29391,39859904,5,3
29394,39864384,5,3
29396,39882192,5,3
29398,39915232,5,3
29410,39991168,5,3
29412,40025552,5,3
29414,40027792,5,3
29415,40033840,5,3
29422,40099920,5,3
29424,40125008,5,3
29425,40126576,5,3
29426,40131616,5,3
29430,40145504,5,3
29438,40218080,5,3
29444,40236336,5,3
29448,40248992,5,3
29453,40295472,5,3
29458,40317872,5,3
29460,40335792,5,3
29462,40352368,5,3
29484,40536832,5,3
29485,40537280,5,3
29491,40616016,5,3
29503,40652976,5,3
29518,40727120,5,3
29521,40730816,5,3
29529,40782000,5,3
29541,40821536,5,3
29542,40825120,5,3
29548,40890192,5,3
29556,40911024,5,3
29559,40919424,5,3
29563,40942832,5,3
29570,40975984,5,3
29571,40981248,5,3
29573,40985840,5,3
29582,41030080,5,3
29585,41088656,5,3
29591,41168512,5,3
29601,41237840,5,3
29605,41286224,5,3
29606,41297536,5,3
29626,41395200,5,3
29627,41412560,5,3
29638,41472256,5,3
29671,41718768,5,3
29697,41997200,5,3
29703,42057344,5,3
29706,42070784,5,3
29709,42085568,5,3
29711,42120736,5,3
29713,42127008,5,3
29731,42233184,5,3
29733,42241584,5,3
29742,42280448,5,3
29745,42331968,5,3
29753,42387968,5,3
29756,42398832,5,3
29757,42405104,5,3
29762,42503440,5,3
29767,42569184,5,3
29771,42604688,5,3
29776,42646128,5,3
29779,42666512,5,3
29788,42734272,5,3
29795,42798224,5,3
29798,42811776,5,3
29800,42818944,5,3
29802,42847616,5,3
29810,42913696,5,3
29815,42937888,5,3
29817,42953792,5,3
29820,42990640,5,3
29821,42992880,5,3
29829,43140272,5,3
29830,43146544,5,3
29835,43202880,5,3
29838,43227968,5,3
29844,43356208,5,3
29850,43423968,5,3
29855,43476944,5,3
29860,43497216,5,3
29866,43542240,5,3
29875,43690640,5,3
29887,43795920,5,3
29897,43873984,5,3
29898,43892016,5,3
29901,43902432,5,3
29908,43956416,5,3
29926,44218720,5,3
29928,44247056,5,3
29940,44485504,5,3
29943,44644208,5,3
29948,44829792,5,3
29952,44916032,5,3
29954,44924992,5,3
29955,44944592,5,3
29957,44964864,5,3
29962,45090528,5,3
29965,45207568,5,3
29968,45272080,5,3
29979,45725008,5,3
29981,45856608,5,3
29993,47044368,5,3
29998,47594960,5,3
4,1123248,5,4
10,1128400,5,4
14,1132320,5,4
20,1139376,5,4
25,1140608,5,4
28,1142848,5,4
39,1153824,5,4
82,1186976,5,4
91,1194928,5,4
98,1202320,5,4
