,level_0,index,Sub_flag,subscription,customer_id,Recency_flag,Refreq,points
8231,23964,27919,8,0,26621616,5,0,2
8232,23986,28480,8,0,26654208,4,0,1
8233,24006,28857,8,0,26691616,5,4,8
8234,24015,29154,8,0,26699456,5,0,8
8235,24024,29478,8,0,26707408,4,5,7
8236,24026,29549,8,0,26710544,4,0,1
8237,24038,29878,8,0,26735744,4,4,7
8238,24041,29947,8,0,26744368,4,4,9
8239,24058,3529,8,0,26777184,5,4,8
8240,24077,5539,8,0,26816272,5,0,5
8241,24078,5624,8,0,26816384,5,1,7
8242,24087,7453,8,0,26834528,5,0,3
8243,24088,7470,8,0,26835088,5,0,2
8244,24127,11193,8,0,26911920,4,0,2
8245,24154,15840,8,0,26972064,4,5,15
8246,24155,16164,8,0,26974528,1,4,16
8247,24175,19407,8,0,27003760,4,5,15
8248,24176,19544,8,0,27004320,3,5,7
8249,24177,19592,8,0,27005216,4,0,1
8250,24181,20124,8,0,27010144,5,0,3
8251,24187,20741,8,0,27023920,5,0,2
8252,24189,20866,8,0,27031760,4,4,10
8253,24210,23023,8,0,27070736,5,5,7
8254,24214,23637,8,0,27074992,5,0,3
8255,24218,24628,8,0,27078240,4,5,11
8256,24240,26143,8,0,27119344,4,4,9
8257,24252,27295,8,0,27137488,5,5,9
8258,24253,27383,8,0,27138160,4,0,3
8259,24254,27420,8,0,27139392,4,5,15
8260,24263,28508,8,0,27144096,5,0,5
8261,24281,29755,8,0,27167392,5,0,6
8262,24300,2600,8,0,27187888,5,0,1
8263,24301,2633,8,0,27188000,5,4,6
8264,24337,6713,8,0,27243440,5,5,11
8265,24357,8516,8,0,27271664,4,0,4
8266,24384,11091,8,0,27313888,3,5,7
8267,24389,11569,8,0,27321840,5,5,11
8268,24417,13896,8,0,27365856,5,5,11
8269,24419,14023,8,0,27367536,5,5,6
8270,24436,14935,8,0,27399568,4,0,8
8271,24443,15305,8,0,27411104,5,5,15
8272,24450,15579,8,0,27425888,5,0,10
8273,24460,16154,8,0,27451536,5,0,4
8274,24462,16299,8,0,27454896,5,0,2
8275,24463,16390,8,0,27455680,4,4,6
8276,24492,17487,8,0,27507088,5,0,1
8277,24523,19040,8,0,27576752,5,4,6
8278,24553,20960,8,0,27614832,5,4,5
8279,24555,21090,8,0,27620320,5,5,11
8280,24562,21571,8,0,27631856,5,5,9
8281,24569,22087,8,0,27646976,5,4,8
8282,24586,22748,8,0,27661984,2,5,17
8283,24587,22755,8,0,27662096,5,5,25
8284,24594,23111,8,0,27676208,4,0,15
8285,24596,23302,8,0,27683376,4,4,8
8286,24598,23360,8,0,27687968,5,5,17
8287,24604,23851,8,0,27698496,5,0,8
8288,24610,24049,8,0,27703984,5,5,15
8289,24613,24143,8,0,27713504,5,0,6
8290,24620,24366,8,0,27727280,5,0,3
8291,24621,24404,8,0,27729968,4,5,25
8292,24662,26596,8,0,27799072,5,0,3
8293,24663,26610,8,0,27800752,5,0,2
8294,24664,26647,8,0,27801760,4,0,4
8295,24678,27066,8,0,27827296,4,5,21
8296,24682,27307,8,0,27832224,4,0,4
8297,24697,27726,8,0,27856192,4,0,8
8298,24718,28359,8,0,27884528,4,5,15
8299,24724,28652,8,0,27895504,4,4,19
8300,24751,29358,8,0,27956320,2,5,20
8301,24777,29941,8,0,28002688,5,0,2
8302,24799,5364,8,0,28045696,4,5,11
8303,24813,8693,8,0,28061936,4,0,2
8304,24817,8875,8,0,28068208,5,5,11
8305,24819,9773,8,0,28069328,5,0,2
8306,24841,14652,8,0,28116592,4,0,15
8307,24864,19084,8,0,28156240,5,0,5
8308,24866,19132,8,0,28161168,4,0,8
8309,24886,21512,8,0,28205184,5,0,6
8310,24897,22708,8,0,28220864,5,0,10
8311,24905,23195,8,0,28229824,4,0,8
8312,24914,24223,8,0,28251104,4,4,6
8313,24921,24854,8,0,28262864,5,0,10
8314,24986,601,8,0,28375312,5,0,4
8315,24989,8469,8,0,28382928,5,0,10
8316,24995,1878,8,0,28395472,4,0,20
8317,25006,9084,8,0,28419440,5,4,7
8318,25017,9470,8,0,28441952,5,4,8
8319,25019,458,8,0,28445872,5,4,12
8320,25038,943,8,0,28500304,4,4,24
8321,25049,1406,8,0,28512848,5,0,2
8322,25056,2704,8,0,28530544,5,0,6
8323,25079,11404,8,0,28573888,5,5,13
8324,25145,1935,8,0,28722176,5,0,2
8325,25153,12251,8,0,28727664,5,0,4
8326,25194,8053,8,0,28794864,5,0,2
8327,25224,18315,8,0,28852768,5,5,11
8328,25239,22977,8,0,28887712,5,0,2
8329,25304,9030,8,0,29016624,5,4,5
8330,25315,10689,8,0,29032416,5,0,1
8331,25323,12129,8,0,29042048,5,0,6
8332,25324,12300,8,0,29043728,5,5,9
8333,25346,17427,8,0,29107680,4,5,7
8334,25366,22014,8,0,29177680,4,5,21
8335,25373,23150,8,0,29194144,5,0,3
8336,25389,3775,8,0,29241744,5,3,12
8337,25445,25403,8,0,29388800,4,0,8
8338,25448,26768,8,0,29392832,4,5,7
8339,25453,27594,8,0,29414672,5,0,8
8340,25464,23913,8,0,29432480,4,3,11
8341,25482,2940,8,0,29472912,5,5,15
8342,25486,4093,8,0,29482320,5,5,7
8343,25492,5995,8,0,29497104,4,5,15
8344,25510,10384,8,0,29535856,5,0,15
8345,25513,10744,8,0,29539440,4,4,8
8346,25514,10814,8,0,29540112,5,0,1
8347,25523,13382,8,0,29564752,4,4,10
8348,25530,15576,8,0,29589616,4,4,5
8349,25534,16786,8,0,29590848,4,0,3
8350,25536,17002,8,0,29592752,5,0,10
8351,25538,17111,8,0,29597680,4,0,3
8352,25586,26853,8,0,29668240,5,0,2
8353,25611,797,8,0,29728832,5,5,15
8354,25613,3440,8,0,29732752,5,0,5
8355,25640,18399,8,0,29785840,5,0,8
8356,25642,19714,8,0,29787408,5,0,1
8357,25645,22981,8,0,29790768,5,0,2
8358,25654,182,8,0,29807456,5,0,15
8359,25683,11443,8,0,29869504,5,4,6
8360,25715,20697,8,0,29942752,5,5,11
8361,25730,24904,8,0,29980944,5,4,16
8362,25742,27611,8,0,30009168,4,4,8
8363,25743,27815,8,0,30012528,4,3,5
8364,25753,28838,8,0,30035264,5,0,3
8365,25792,28262,8,0,30148048,4,4,6
8366,25796,29711,8,0,30154096,4,0,4
8367,25798,801,8,0,30164512,4,5,13
8368,25850,10132,8,0,30242352,5,3,4
8369,25852,10306,8,0,30250304,4,1,4
8370,25910,19016,8,0,30392768,4,0,1
8371,25913,19664,8,0,30402288,5,0,6
8372,25948,23725,8,0,30464224,4,0,2
8373,25955,25094,8,0,30474416,4,5,9
8374,25977,27834,8,0,30520112,5,0,10
8375,26002,2993,8,0,30571408,5,0,4
8376,26018,9156,8,0,30603888,3,4,7
8377,26032,13843,8,0,30633792,5,5,7
8378,26039,15284,8,0,30650256,4,0,8
8379,26058,22793,8,0,30698528,5,0,2
8380,26059,23029,8,0,30699872,4,5,7
8381,26074,26433,8,0,30736720,5,4,16
8382,26089,29431,8,0,30765168,1,5,17
8383,26093,423,8,0,30777488,5,1,9
8384,26129,12628,8,0,30863392,5,5,9
8385,26133,13725,8,0,30871568,5,5,7
8386,26148,15465,8,0,30914688,5,0,4
8387,26150,15869,8,0,30927568,5,0,4
8388,26167,19169,8,0,30958032,5,0,2
8389,26180,22767,8,0,30994544,4,0,1
8390,26201,24980,8,0,31048528,5,0,8
8391,26203,25365,8,0,31049648,5,0,4
8392,26244,29418,8,0,31154592,4,4,8
8393,26247,29667,8,0,31163216,4,4,6
8394,26252,3265,8,0,31175312,5,0,2
8395,26257,6638,8,0,31182480,5,5,20
8396,26282,18412,8,0,31227392,5,0,4
8397,26285,19293,8,0,31229408,1,0,8
8398,26291,21577,8,0,31234560,4,0,5
8399,26295,22560,8,0,31242176,5,0,2
8400,26324,843,8,0,31332896,5,5,10
8401,26343,1201,8,0,31373776,4,0,15
8402,26347,6960,8,0,31377920,5,0,1
8403,26353,7014,8,0,31389680,5,0,4
8404,26364,5943,8,0,31404128,4,0,5
8405,26367,7988,8,0,31414096,5,0,15
8406,26397,17095,8,0,31492496,5,0,4
8407,26425,10696,8,0,31532480,4,0,2
8408,26434,2662,8,0,31552528,5,0,4
8409,26448,6296,8,0,31576496,4,4,10
8410,26461,8994,8,0,31601248,5,0,1
8411,26492,16510,8,0,31669456,5,5,6
8412,26495,17379,8,0,31676176,5,5,15
8413,26501,18403,8,0,31684352,5,0,2
8414,26516,22349,8,0,31717056,5,0,8
8415,26527,24132,8,0,31723776,4,5,9
8416,26541,2828,8,0,31741584,5,4,5
8417,26545,8413,8,0,31743488,5,4,9
8418,26563,22273,8,0,31781792,4,4,5
8419,26564,22576,8,0,31782016,5,4,6
8420,26584,10345,8,0,31818304,5,5,6
8421,26587,15076,8,0,31823456,5,5,6
8422,26593,2701,8,0,31834320,5,5,7
8423,26595,11985,8,0,31836784,4,0,8
8424,26612,5106,8,0,31860080,5,0,2
8425,26627,8620,8,0,31883152,5,0,5
8426,26644,12798,8,0,31913504,5,4,5
8427,26656,15474,8,0,31931760,5,0,4
8428,26676,18846,8,0,31969392,5,0,4
8429,26689,20287,8,0,31986528,5,4,12
8430,26704,23079,8,0,32007136,5,3,5
8431,26718,25513,8,0,32034912,5,5,7
8432,26725,26656,8,0,32051376,5,0,3
8433,26749,8207,8,0,32086096,5,5,11
8434,26753,10289,8,0,32093600,5,4,6
8435,26765,14383,8,0,32121264,4,4,6
8436,26790,137,8,0,32165616,5,0,2
8437,26805,3263,8,0,32198768,5,4,12
8438,26873,14980,8,0,32353104,5,0,6
8439,26890,18397,8,0,32388720,3,5,21
8440,26897,20090,8,0,32419632,5,5,7
8441,26912,22609,8,0,32447744,4,5,17
8442,26915,22929,8,0,32448752,4,5,9
8443,26918,23161,8,0,32449984,4,5,8
8444,26926,24113,8,0,32456704,3,0,6
8445,26941,27085,8,0,32484816,5,5,15
8446,26942,27109,8,0,32487168,4,0,4
8447,26958,4275,8,0,32537792,4,5,9
8448,26983,12454,8,0,32602752,5,0,10
8449,27011,24983,8,0,32640720,5,5,20
8450,27054,21002,8,0,32777808,5,5,17
8451,27093,10041,8,0,32882528,4,0,4
8452,27106,23405,8,0,32909744,5,4,8
8453,27114,27974,8,0,32924416,5,0,4
8454,27141,3276,8,0,33004272,5,5,13
8455,27199,9812,8,0,33128592,5,5,15
8456,27220,11355,8,0,33183248,1,5,6
8457,27228,11936,8,0,33200384,5,4,5
8458,27230,11977,8,0,33203072,5,5,7
8459,27260,14048,8,0,33262768,4,0,3
8460,27280,16326,8,0,33310032,4,3,5
8461,27345,20963,8,0,33425840,5,0,4
8462,27348,21182,8,0,33432336,5,0,6
8463,27375,22835,8,0,33506144,5,3,8
8464,27401,24640,8,0,33563040,4,5,11
8465,27429,26683,8,0,33636736,4,4,12
8466,27439,27489,8,0,33659584,5,0,10
8467,27445,27916,8,0,33669440,5,0,6
8468,27464,29790,8,0,33725664,5,0,8
8469,27508,10000,8,0,33811008,5,0,12
8470,27537,17658,8,0,33881792,4,0,1
8471,27543,20551,8,0,33892320,5,5,20
8472,27570,25024,8,0,33935664,5,5,9
8473,27595,1202,8,0,33998720,5,4,7
8474,27617,6108,8,0,34052816,2,2,11
8475,27635,8659,8,0,34100864,5,5,9
8476,27636,8916,8,0,34100976,5,4,8
8477,27685,18020,8,0,34205472,5,5,7
8478,27738,27123,8,0,34301568,4,0,1
8479,27797,5469,8,0,34461952,4,3,9
8480,27805,10100,8,0,34490512,4,0,1
8481,27839,26047,8,0,34619984,5,0,3
8482,27842,26881,8,0,34632864,5,4,6
8483,27887,3567,8,0,34746992,5,0,8
8484,27912,6360,8,0,34821584,5,0,1
8485,27945,10053,8,0,34916336,4,5,11
8486,28045,17049,8,0,35186816,4,5,9
8487,28048,17437,8,0,35192304,5,0,4
8488,28059,18056,8,0,35212688,2,5,15
8489,28082,19434,8,0,35265440,5,0,2
8490,28131,23156,8,0,35408576,2,4,14
8491,28156,24306,8,0,35476448,5,0,1
8492,28195,26236,8,0,35600656,5,0,6
8493,28264,29319,8,0,35780192,5,4,8
8494,28280,29894,8,0,35832832,5,5,11
8495,28303,5900,8,0,35923328,4,4,9
8496,28314,9532,8,0,35968016,4,0,6
8497,28358,21809,8,0,36156736,4,0,3
8498,28371,24249,8,0,36190224,4,0,4
8499,19,490,8,1,1136688,4,0,3
8500,48,1913,8,1,1158864,2,2,10
8501,121,12600,8,1,1227856,4,4,5
8502,220,8003,8,1,1354528,5,4,6
8503,231,16946,8,1,1365952,1,0,10
8504,238,24340,8,1,1374464,5,5,9
8505,343,10369,8,1,1513904,4,5,9
8506,375,3780,8,1,1553104,1,4,7
8507,379,6109,8,1,1555232,4,0,2
8508,436,16799,8,1,1615488,4,5,25
8509,517,2252,8,1,1705536,5,0,2
8510,541,7534,8,1,1730288,5,0,2
8511,562,18994,8,1,1765120,5,0,10
8512,608,13030,8,1,1816192,4,0,10
8513,638,4225,8,1,1847104,5,0,1
8514,647,16817,8,1,1866704,5,5,13
8515,675,16163,8,1,1905120,5,0,3
8516,684,9581,8,1,1914080,4,5,11
8517,738,11893,8,1,1979600,5,5,21
8518,750,10850,8,1,1989120,5,5,7
8519,981,17971,8,1,2234736,5,0,4
8520,1050,12743,8,1,2310112,5,4,14
8521,1071,19438,8,1,2332512,5,4,14
8522,1119,7877,8,1,2381568,4,0,1
8523,1180,13918,8,1,2440368,5,1,13
8524,1211,19745,8,1,2472400,3,5,15
8525,1258,3557,8,1,2530304,1,5,8
8526,1288,18863,8,1,2560992,4,0,2
8527,1336,4205,8,1,2622368,5,5,17
8528,1391,13544,8,1,2672320,4,0,10
8529,1424,18136,8,1,2700768,5,4,10
8530,1427,18443,8,1,2706144,4,4,8
8531,1511,14881,8,1,2789808,4,5,15
8532,1518,20471,8,1,2795072,5,4,16
8533,1564,17184,8,1,2848720,5,0,3
8534,1589,29214,8,1,2872240,4,0,2
8535,1617,855,8,1,2898672,5,0,4
8536,1620,1473,8,1,2902480,5,0,4
8537,1643,6516,8,1,2917264,4,4,7
8538,1659,8500,8,1,2939888,4,0,10
8539,1717,23621,8,1,2991296,4,0,2
8540,1814,10133,8,1,3105760,5,0,3
8541,1882,7381,8,1,3172736,5,0,15
8542,1892,6934,8,1,3185392,5,0,1
8543,1898,673,8,1,3190096,5,0,1
8544,1972,21250,8,1,3268496,5,4,8
8545,1986,1668,8,1,3278912,4,0,10
8546,2001,7308,8,1,3296384,5,5,9
8547,2010,9471,8,1,3306128,5,5,13
8548,2047,22607,8,1,3337824,4,5,9
8549,2087,29236,8,1,3379936,5,5,17
8550,2098,5782,8,1,3392928,4,0,6
8551,2113,14672,8,1,3410288,5,2,6
8552,2133,2856,8,1,3426528,3,4,19
8553,2143,2697,8,1,3437952,4,5,15
8554,2219,12206,8,1,3521280,4,4,12
8555,2231,18212,8,1,3528112,4,0,3
8556,2257,3629,8,1,3553536,4,4,14
8557,2296,3322,8,1,3584448,4,2,10
8558,2330,18280,8,1,3618720,2,0,8
8559,2347,25883,8,1,3639776,4,3,11
8560,2349,27906,8,1,3641232,5,4,5
8561,2356,6465,8,1,3651760,5,0,3
8562,2377,7400,8,1,3668672,4,5,9
8563,2427,10431,8,1,3733408,5,0,2
8564,2436,14851,8,1,3740128,5,4,5
8565,2453,19957,8,1,3752448,5,5,20
8566,2472,24664,8,1,3771712,4,5,15
8567,2478,26718,8,1,3777872,5,4,6
8568,2489,7693,8,1,3786160,5,3,9
8569,2491,8090,8,1,3786944,4,0,1
8570,2494,10834,8,1,3790528,5,0,6
8571,2499,13783,8,1,3795008,5,4,8
8572,2507,17144,8,1,3808672,5,0,4
8573,2576,10157,8,1,3870720,4,5,15
8574,2579,10959,8,1,3873296,5,4,6
8575,2589,13574,8,1,3883824,5,5,8
8576,2805,3795,8,1,4073104,5,5,7
8577,2852,11884,8,1,4115664,4,0,4
8578,2903,21213,8,1,4166624,5,4,5
8579,2932,4415,8,1,4195520,5,4,5
8580,2938,8951,8,1,4201120,5,3,4
8581,2968,877,8,1,4229456,5,4,13
8582,2982,11366,8,1,4243568,4,5,17
8583,3030,718,8,1,4277616,4,2,8
8584,3043,8471,8,1,4288144,5,0,3
8585,3069,503,8,1,4313792,5,0,6
8586,3071,679,8,1,4314688,4,5,25
8587,3075,4332,8,1,4319504,4,5,13
8588,3104,6487,8,1,4343472,5,0,4
8589,3125,5296,8,1,4357920,5,4,6
8590,3137,1528,8,1,4370128,4,4,6
8591,3149,3433,8,1,4375280,4,0,3
8592,3166,8491,8,1,4391296,5,5,15
8593,3200,12429,8,1,4415376,5,5,14
8594,3208,14901,8,1,4422320,4,4,10
8595,3306,12712,8,1,4509680,5,5,9
8596,3320,17275,8,1,4528384,5,5,17
8597,3365,4271,8,1,4572288,4,5,13
8598,3455,21034,8,1,4640048,5,0,2
8599,3523,17565,8,1,4690112,3,0,8
8600,3543,1373,8,1,4700752,5,5,10
8601,3557,8593,8,1,4713968,5,5,11
8602,3599,3318,8,1,4744768,4,5,11
8603,3618,5465,8,1,4761680,3,0,1
8604,3653,11082,8,1,4786768,5,0,5
8605,3666,13618,8,1,4798752,5,4,14
8606,3668,13742,8,1,4800880,5,0,10
8607,3675,14894,8,1,4807712,5,0,8
8608,3928,9180,8,1,5009648,5,4,14
8609,3957,1037,8,1,5026448,5,0,8
8610,3959,2530,8,1,5027456,5,1,5
8611,3960,3290,8,1,5028016,4,5,25
8612,3970,11495,8,1,5036416,5,0,2
8613,3972,11927,8,1,5037200,5,0,1
8614,4120,11485,8,1,5158272,4,0,6
8615,4240,25231,8,1,5269040,4,0,1
8616,4287,29920,8,1,5304880,4,0,2
8617,4307,9737,8,1,5323136,5,0,2
8618,4336,18961,8,1,5344304,5,2,12
8619,4454,19283,8,1,5440176,5,0,2
8620,4518,28951,8,1,5482176,5,0,2
8621,4613,3719,8,1,5561136,3,0,3
8622,4666,10574,8,1,5609296,4,5,7
8623,4726,16248,8,1,5666192,2,0,2
8624,4811,23766,8,1,5742464,5,0,1
8625,4820,24047,8,1,5750976,5,4,10
8626,4833,25258,8,1,5768224,5,4,5
8627,4848,26279,8,1,5783680,5,4,6
8628,4856,26739,8,1,5792528,5,0,3
8629,4937,23768,8,1,5867456,5,0,2
8630,5025,25008,8,1,5934656,5,0,5
8631,5072,13213,8,1,5972512,5,4,5
8632,5101,8484,8,1,6004320,5,4,19
8633,5107,14242,8,1,6006896,4,0,12
8634,5173,1758,8,1,6076448,5,5,25
8635,5176,3483,8,1,6078240,5,5,17
8636,5190,13755,8,1,6090560,4,4,10
8637,5228,8464,8,1,6132896,5,0,2
8638,5284,16820,8,1,6194048,3,5,13
8639,5318,16093,8,1,6224848,4,0,2
8640,5331,21234,8,1,6257888,4,4,29
8641,5363,21220,8,1,6292496,5,4,8
8642,5389,28065,8,1,6317024,5,5,9
8643,5490,9133,8,1,6411216,5,4,5
8644,5604,10763,8,1,6531168,3,4,7
8645,5605,11052,8,1,6531392,5,5,20
8646,5633,18368,8,1,6558048,5,0,2
8647,5673,3270,8,1,6591760,4,5,9
8648,5684,16740,8,1,6604416,5,3,9
8649,5752,12565,8,1,6684720,5,5,6
8650,5786,11497,8,1,6741392,3,5,7
8651,5810,19274,8,1,6770960,2,0,8
8652,5828,8605,8,1,6787872,5,0,9
8653,5829,19889,8,1,6788992,5,0,6
8654,5906,15187,8,1,6847568,4,4,6
8655,5907,17400,8,1,6848128,5,0,1
8656,5937,11326,8,1,6875904,4,0,2
8657,5951,17217,8,1,6888000,5,4,14
8658,6005,28918,8,1,6937280,5,0,4
8659,6014,1377,8,1,6947696,1,0,4
8660,6039,13451,8,1,6972336,4,5,6
8661,6058,25344,8,1,6991712,4,0,1
8662,6068,2145,8,1,7001792,4,0,2
8663,6078,5152,8,1,7009968,5,0,1
8664,6090,1361,8,1,7018928,5,4,7
8665,6107,10188,8,1,7031584,5,0,1
8666,6329,189,8,1,7225680,5,4,14
8667,6394,12176,8,1,7278320,4,0,2
8668,6452,2668,8,1,7333648,4,5,10
8669,6530,18729,8,1,7392560,5,5,15
8670,6666,4,8,1,7502768,2,3,11
8671,6670,1055,8,1,7505568,4,0,8
8672,6673,1443,8,1,7507696,2,0,3
8673,6710,6870,8,1,7540624,4,5,10
8674,6836,23852,8,1,7652624,5,4,6
8675,6862,5190,8,1,7676368,4,5,13
8676,6916,26455,8,1,7722960,5,0,4
8677,6920,281,8,1,7728560,5,4,9
8678,6971,9723,8,1,7780192,2,5,20
8679,6997,12941,8,1,7802704,2,4,12
8680,7067,24893,8,1,7871024,4,0,10
8681,7071,25614,8,1,7874496,5,5,17
8682,7180,12031,8,1,7957712,5,4,8
8683,7191,15300,8,1,7967008,4,0,2
8684,7213,22180,8,1,7988960,5,4,8
8685,7226,26473,8,1,8001168,5,1,16
8686,7227,26628,8,1,8001504,5,5,15
8687,7239,29045,8,1,8013936,5,4,14
8688,7323,7011,8,1,8094576,5,5,20
8689,7337,9562,8,1,8104320,5,0,2
8690,7344,10736,8,1,8110032,5,0,4
8691,7373,14686,8,1,8148336,2,4,12
8692,7431,19749,8,1,8211840,4,0,8
8693,7436,19971,8,1,8214192,4,4,10
8694,7442,20196,8,1,8220576,5,5,7
8695,7505,25630,8,1,8283744,5,0,12
8696,7571,1042,8,1,8344560,4,5,15
8697,7693,4989,8,1,8491952,5,4,8
8698,7703,7423,8,1,8501360,5,4,6
8699,7710,9449,8,1,8507968,4,5,30
8700,7713,10334,8,1,8512000,4,5,30
8701,7773,19640,8,1,8583456,4,0,2
8702,7953,29190,8,1,8800848,5,4,16
8703,7981,2893,8,1,8833776,5,0,3
8704,8019,7123,8,1,8864464,4,5,17
8705,8033,8387,8,1,8876784,4,5,20
8706,8046,10223,8,1,8887200,5,5,6
8707,8062,11505,8,1,8903552,5,0,3
8708,8090,14209,8,1,8928304,5,2,6
8709,8113,15484,8,1,8946224,5,5,9
8710,8207,21810,8,1,9045232,5,0,2
8711,8213,22711,8,1,9050832,5,5,20
8712,8220,23474,8,1,9055424,4,0,4
8713,8233,24739,8,1,9070992,4,5,7
8714,8253,25904,8,1,9099216,5,0,15
8715,8263,26415,8,1,9114336,5,0,4
8716,8291,28213,8,1,9146704,5,5,15
8717,8301,29038,8,1,9157456,4,4,5
8718,8306,29380,8,1,9161936,5,1,2
8719,8355,17756,8,1,9202256,5,4,10
8720,8453,13713,8,1,9301152,5,5,13
8721,8478,19808,8,1,9338896,4,0,8
8722,8517,3933,8,1,9386608,5,0,12
8723,8545,9345,8,1,9420096,5,4,9
8724,8590,919,8,1,9450560,5,0,2
8725,8617,17449,8,1,9468032,5,4,6
8726,8621,21222,8,1,9470496,4,0,2
8727,8627,24277,8,1,9473296,4,0,6
8728,8661,16479,8,1,9496144,5,0,5
8729,8701,19227,8,1,9526496,4,0,10
8730,8736,13854,8,1,9552256,5,0,5
8731,8753,3743,8,1,9565024,5,4,12
8732,8774,13242,8,1,9577568,5,5,15
8733,8804,23813,8,1,9595264,5,5,9
8734,8813,5128,8,1,9602320,5,0,4
8735,8819,16329,8,1,9605680,4,4,7
8736,8869,1359,8,1,9637376,4,4,9
8737,8898,14158,8,1,9660448,5,5,20
8738,8945,27382,8,1,9697296,4,5,20
8739,8989,27852,8,1,9727312,4,4,12
8740,9000,4300,8,1,9735152,5,4,6
8741,9095,11080,8,1,9790032,4,5,20
8742,9117,17202,8,1,9806272,5,0,6
8743,9157,25544,8,1,9835056,4,4,7
8744,9169,29217,8,1,9844576,5,3,7
8745,9208,28544,8,1,9870336,4,0,1
8746,9246,1422,8,1,9891504,4,5,9
8747,9269,6238,8,1,9911216,5,0,8
8748,9302,4357,8,1,9925328,4,0,6
8749,9309,6838,8,1,9930480,5,0,5
8750,9409,6760,8,1,9995104,4,0,1
8751,9496,5522,8,1,10057264,5,0,9
8752,9505,6827,8,1,10062528,4,5,20
8753,9513,8475,8,1,10065216,4,0,8
8754,9538,14342,8,1,10079440,4,5,13
8755,9677,9387,8,1,10173968,5,5,20
8756,9711,1165,8,1,10199056,4,4,14
8757,9712,1193,8,1,10199504,5,4,13
8758,9721,3078,8,1,10206448,5,4,6
8759,9751,7634,8,1,10236128,5,0,2
8760,9813,18019,8,1,10281712,4,0,10
8761,9951,93,8,1,10398080,4,4,8
8762,9956,1064,8,1,10400432,5,0,1
8763,9971,2761,8,1,10415104,5,5,6
8764,9983,5087,8,1,10420928,5,4,5
8765,10008,9247,8,1,10438512,5,5,25
8766,10016,10405,8,1,10443888,4,5,7
8767,10018,10849,8,1,10445008,5,0,2
8768,10023,11659,8,1,10447584,5,0,8
8769,10152,3551,8,1,10544128,5,0,5
8770,10218,26139,8,1,10590384,5,4,9
8771,10270,17028,8,1,10639104,5,5,30
8772,10288,21970,8,1,10656576,5,0,8
8773,10289,22590,8,1,10656912,4,4,5
8774,10302,27406,8,1,10662736,3,5,13
8775,10327,6712,8,1,10680768,4,5,15
8776,10348,24501,8,1,10697568,5,0,3
8777,10352,27987,8,1,10701264,4,0,8
8778,10357,300,8,1,10703728,5,5,30
8779,10408,7255,8,1,10741248,4,0,1
8780,10428,9759,8,1,10755920,4,0,2
8781,10434,10936,8,1,10759392,5,0,5
8782,10494,16131,8,1,10813040,4,0,3
8783,10502,17485,8,1,10828832,4,0,4
8784,10505,17848,8,1,10829952,5,2,3
8785,10528,19665,8,1,10847760,5,0,2
8786,10638,26672,8,1,10961328,4,1,3
8787,10748,18880,8,1,11044208,5,4,5
8788,10834,9909,8,1,11124176,5,0,6
8789,10837,10947,8,1,11127088,4,3,7
8790,10842,11350,8,1,11130224,5,0,3
8791,10845,12333,8,1,11132800,5,5,9
8792,10862,14427,8,1,11148480,4,0,2
8793,10938,27036,8,1,11228784,5,5,25
8794,11017,22061,8,1,11282096,5,4,8
8795,11030,27021,8,1,11289824,5,0,3
8796,11034,27587,8,1,11293632,5,0,10
8797,11105,8295,8,1,11338544,5,0,2
8798,11112,8892,8,1,11341344,4,0,2
8799,11130,10984,8,1,11356016,5,0,2
8800,11168,14909,8,1,11387712,5,0,5
8801,11227,19262,8,1,11425568,4,0,5
8802,11269,23012,8,1,11445840,5,5,17
8803,11276,23295,8,1,11451440,5,0,1
8804,11281,23651,8,1,11454464,5,1,5
8805,11291,24512,8,1,11459616,4,4,6
8806,11328,27323,8,1,11485040,4,4,6
8807,11348,28788,8,1,11496576,5,5,20
8808,11393,10121,8,1,11534992,5,0,6
8809,11423,21001,8,1,11555152,5,5,15
8810,11437,25808,8,1,11568704,1,0,1
8811,11522,21341,8,1,11648336,5,0,1
8812,11551,5888,8,1,11671408,5,4,14
8813,11681,3479,8,1,11764256,5,0,10
8814,11722,1463,8,1,11794832,4,0,3
8815,11803,22098,8,1,11867856,5,5,11
8816,11947,8325,8,1,11995088,5,4,5
8817,11962,21725,8,1,12008976,1,5,15
8818,11964,22978,8,1,12010880,5,0,8
8819,12068,24237,8,1,12083456,5,0,10
8820,12070,25535,8,1,12086480,4,0,5
8821,12071,25584,8,1,12087824,4,5,7
8822,12124,4711,8,1,12125456,4,0,5
8823,12125,4801,8,1,12126912,4,5,20
8824,12210,5667,8,1,12188064,5,0,4
8825,12264,22849,8,1,12228160,5,0,8
8826,12284,26511,8,1,12241152,4,5,7
8827,12346,18986,8,1,12293680,5,4,12
8828,12376,671,8,1,12318544,4,0,8
8829,12390,7871,8,1,12330864,5,5,8
8830,12427,2401,8,1,12368608,5,5,13
8831,12466,6774,8,1,12397504,5,0,3
8832,12491,13801,8,1,12419232,4,0,10
8833,12492,14462,8,1,12419680,4,4,6
8834,12595,5386,8,1,12519024,4,5,8
8835,12603,7736,8,1,12527088,5,5,13
8836,12649,21850,8,1,12566624,5,0,2
8837,12652,22156,8,1,12568976,5,0,2
8838,12676,23169,8,1,12594288,5,5,20
8839,12696,14108,8,1,12617136,5,5,6
